Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.004: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.004: Removing logfiles tree (if exists)
0.005: Pre-allocating directories in logfiles tree
0.005: Pre-allocating files in logfiles tree
0.010: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.010: Removing bigfileset tree (if exists)
0.702: Pre-allocating directories in bigfileset tree
0.708: Pre-allocating files in bigfileset tree
1.017: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.017: Population and pre-allocation of filesets completed
1.017: Starting 1 filereader instances
2.021: Running...and log for each ten seconds...
12.024: parser_run Run took 10 seconds...
12.073: Per-Operation Breakdown
appendlog            193676ops    19366ops/s 150.9mb/s 686698.8ns/op [36ns - 163955970ns]
closefile10          193582ops    19357ops/s   0.0mb/s   1286.5ns/op [294ns - 11612093ns]
readfile10           193582ops    19357ops/s 298.6mb/s   8356.7ns/op [958ns - 20221598ns]
openfile10           193587ops    19357ops/s   0.0mb/s 111164.1ns/op [1355ns - 100886242ns]
closefile9           193590ops    19358ops/s   0.0mb/s    936.3ns/op [282ns - 3209446ns]
readfile9            193590ops    19358ops/s 297.5mb/s   8408.3ns/op [897ns - 49223635ns]
openfile9            193595ops    19358ops/s   0.0mb/s 108244.9ns/op [1467ns - 115062177ns]
closefile8           193601ops    19359ops/s   0.0mb/s   1284.7ns/op [332ns - 11455773ns]
readfile8            193601ops    19359ops/s 298.7mb/s   8878.4ns/op [981ns - 19362551ns]
openfile8            193604ops    19359ops/s   0.0mb/s 108292.4ns/op [1422ns - 120280852ns]
closefile7           193608ops    19359ops/s   0.0mb/s    991.2ns/op [282ns - 4031565ns]
readfile7            193608ops    19359ops/s 299.2mb/s   9376.4ns/op [914ns - 51864353ns]
openfile7            193610ops    19360ops/s   0.0mb/s 108778.2ns/op [1429ns - 111873786ns]
closefile6           193613ops    19360ops/s   0.0mb/s   1075.3ns/op [282ns - 5512499ns]
readfile6            193613ops    19360ops/s 297.8mb/s   8374.5ns/op [888ns - 18725316ns]
openfile6            193618ops    19360ops/s   0.0mb/s 110306.8ns/op [1450ns - 70528861ns]
closefile5           193626ops    19361ops/s   0.0mb/s   1170.2ns/op [277ns - 10607650ns]
readfile5            193626ops    19361ops/s 297.7mb/s   9100.2ns/op [932ns - 47427322ns]
openfile5            193630ops    19362ops/s   0.0mb/s 110134.5ns/op [1259ns - 129057035ns]
closefile4           193632ops    19362ops/s   0.0mb/s   1118.1ns/op [281ns - 7848945ns]
readfile4            193633ops    19362ops/s 298.0mb/s   8384.3ns/op [979ns - 28502088ns]
openfile4            193639ops    19363ops/s   0.0mb/s 113189.6ns/op [1515ns - 79421573ns]
closefile3           193646ops    19363ops/s   0.0mb/s   1169.1ns/op [282ns - 5545714ns]
readfile3            193646ops    19363ops/s 299.0mb/s   8831.3ns/op [939ns - 47451349ns]
openfile3            193648ops    19363ops/s   0.0mb/s 117568.6ns/op [1392ns - 130703957ns]
