Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.004: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.004: Removing logfiles tree (if exists)
0.007: Pre-allocating directories in logfiles tree
0.007: Pre-allocating files in logfiles tree
0.011: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.011: Removing bigfileset tree (if exists)
0.669: Pre-allocating directories in bigfileset tree
0.673: Pre-allocating files in bigfileset tree
0.967: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
0.967: Population and pre-allocation of filesets completed
0.967: Starting 1 filereader instances
1.972: Running...and log for each ten seconds...
11.976: parser_run Run took 10 seconds...
12.058: Per-Operation Breakdown
appendlog            193312ops    19327ops/s 151.1mb/s 627061.8ns/op [35ns - 195272277ns]
closefile10          193220ops    19318ops/s   0.0mb/s   1054.3ns/op [279ns - 6488210ns]
readfile10           193220ops    19318ops/s 297.2mb/s   8523.0ns/op [779ns - 32262937ns]
openfile10           193221ops    19318ops/s   0.0mb/s 113853.0ns/op [1225ns - 158287496ns]
closefile9           193229ops    19319ops/s   0.0mb/s   1310.6ns/op [274ns - 11921264ns]
readfile9            193229ops    19319ops/s 297.4mb/s   8489.1ns/op [826ns - 19521101ns]
openfile9            193233ops    19319ops/s   0.0mb/s 111534.8ns/op [1221ns - 105932335ns]
closefile8           193238ops    19320ops/s   0.0mb/s   1038.7ns/op [270ns - 5368305ns]
readfile8            193239ops    19320ops/s 297.5mb/s   8815.7ns/op [808ns - 27363477ns]
openfile8            193244ops    19320ops/s   0.0mb/s 111583.7ns/op [1170ns - 129575428ns]
closefile7           193247ops    19321ops/s   0.0mb/s   1195.7ns/op [282ns - 13949586ns]
readfile7            193247ops    19321ops/s 298.1mb/s   8469.0ns/op [814ns - 20947121ns]
openfile7            193248ops    19321ops/s   0.0mb/s 112876.9ns/op [1224ns - 112601047ns]
closefile6           193255ops    19321ops/s   0.0mb/s   1028.4ns/op [272ns - 3866779ns]
readfile6            193255ops    19321ops/s 296.9mb/s   8783.0ns/op [812ns - 35368865ns]
openfile6            193258ops    19322ops/s   0.0mb/s 110951.4ns/op [1203ns - 108596687ns]
closefile5           193261ops    19322ops/s   0.0mb/s   1106.0ns/op [277ns - 9610527ns]
readfile5            193261ops    19322ops/s 298.6mb/s   8497.1ns/op [865ns - 18173194ns]
