Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.004: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.004: Removing logfiles tree (if exists)
0.007: Pre-allocating directories in logfiles tree
0.007: Pre-allocating files in logfiles tree
0.011: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.011: Removing bigfileset tree (if exists)
0.587: Pre-allocating directories in bigfileset tree
0.590: Pre-allocating files in bigfileset tree
0.798: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
0.798: Population and pre-allocation of filesets completed
0.798: Starting 1 filereader instances
1.815: Running...and log for each ten seconds...
11.818: parser_run Run took 10 seconds...
11.871: Per-Operation Breakdown
appendlog            186873ops    18685ops/s 146.1mb/s 874318.8ns/op [32ns - 212150786ns]
closefile10          186777ops    18676ops/s   0.0mb/s   1090.4ns/op [276ns - 7742147ns]
readfile10           186777ops    18676ops/s 287.9mb/s   9272.5ns/op [828ns - 27723587ns]
openfile10           186783ops    18676ops/s   0.0mb/s 110617.3ns/op [1304ns - 76272528ns]
closefile9           186788ops    18677ops/s   0.0mb/s   1517.4ns/op [274ns - 74908589ns]
readfile9            186789ops    18677ops/s 287.5mb/s   8635.8ns/op [856ns - 21253184ns]
openfile9            186792ops    18677ops/s   0.0mb/s 107138.3ns/op [1410ns - 61779088ns]
closefile8           186796ops    18678ops/s   0.0mb/s   1009.3ns/op [273ns - 5060000ns]
readfile8            186796ops    18678ops/s 288.2mb/s   8890.5ns/op [813ns - 34693545ns]
openfile8            186799ops    18678ops/s   0.0mb/s 115376.5ns/op [1336ns - 122860685ns]
closefile7           186802ops    18678ops/s   0.0mb/s   1057.9ns/op [276ns - 7366686ns]
readfile7            186802ops    18678ops/s 288.6mb/s   8754.6ns/op [853ns - 80464681ns]
openfile7            186807ops    18679ops/s   0.0mb/s 111152.4ns/op [1401ns - 125105534ns]
closefile6           186809ops    18679ops/s   0.0mb/s   1166.6ns/op [279ns - 10578991ns]
readfile6            186809ops    18679ops/s 286.9mb/s   9179.5ns/op [833ns - 38456740ns]
openfile6            186814ops    18679ops/s   0.0mb/s 111556.5ns/op [1403ns - 116023188ns]
closefile5           186817ops    18680ops/s   0.0mb/s   1088.8ns/op [275ns - 16864005ns]
readfile5            186817ops    18680ops/s 287.3mb/s   8381.6ns/op [803ns - 25751083ns]
openfile5            186825ops    18680ops/s   0.0mb/s 110204.9ns/op [1392ns - 75048255ns]
closefile4           186833ops    18681ops/s   0.0mb/s   1162.3ns/op [275ns - 6888471ns]
readfile4            186833ops    18681ops/s 287.5mb/s   9003.6ns/op [798ns - 22554053ns]
openfile4            186837ops    18682ops/s   0.0mb/s 113119.6ns/op [1376ns - 135618289ns]
closefile3           186841ops    18682ops/s   0.0mb/s   1307.5ns/op [278ns - 16613018ns]
readfile3            186841ops    18682ops/s 287.8mb/s   8382.7ns/op [849ns - 38957070ns]
openfile3            186850ops    18683ops/s   0.0mb/s 119686.6ns/op [1337ns - 129822546ns]
closefile2           186853ops    18683ops/s   0.0mb/s   1127.0ns/op [279ns - 3815584ns]
