Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.004: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.004: Removing logfiles tree (if exists)
0.007: Pre-allocating directories in logfiles tree
0.007: Pre-allocating files in logfiles tree
0.011: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.011: Removing bigfileset tree (if exists)
0.712: Pre-allocating directories in bigfileset tree
0.716: Pre-allocating files in bigfileset tree
1.052: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.052: Population and pre-allocation of filesets completed
1.052: Starting 1 filereader instances
2.056: Running...and log for each ten seconds...
12.059: parser_run Run took 10 seconds...
12.107: Per-Operation Breakdown
appendlog            162399ops    16238ops/s 126.4mb/s 2594037.9ns/op [25ns - 95721052ns]
closefile10          162302ops    16229ops/s   0.0mb/s   1125.0ns/op [275ns - 5252425ns]
readfile10           162302ops    16229ops/s 250.2mb/s   7659.5ns/op [833ns - 14564612ns]
openfile10           162307ops    16229ops/s   0.0mb/s  84650.3ns/op [1339ns - 91100573ns]
closefile9           162309ops    16229ops/s   0.0mb/s   1127.1ns/op [277ns - 8405260ns]
readfile9            162309ops    16229ops/s 249.8mb/s   8419.2ns/op [765ns - 29850435ns]
openfile9            162313ops    16230ops/s   0.0mb/s  84988.8ns/op [1334ns - 101164439ns]
closefile8           162319ops    16230ops/s   0.0mb/s   1364.8ns/op [279ns - 16779871ns]
readfile8            162319ops    16230ops/s 250.1mb/s   7847.5ns/op [784ns - 19231813ns]
openfile8            162323ops    16231ops/s   0.0mb/s  82851.7ns/op [1188ns - 173105251ns]
closefile7           162328ops    16231ops/s   0.0mb/s   1238.5ns/op [274ns - 19954569ns]
readfile7            162329ops    16231ops/s 249.7mb/s   8176.4ns/op [792ns - 10330545ns]
openfile7            162335ops    16232ops/s   0.0mb/s  86580.0ns/op [1380ns - 148958428ns]
closefile6           162338ops    16232ops/s   0.0mb/s   1201.5ns/op [274ns - 5396494ns]
readfile6            162338ops    16232ops/s 249.4mb/s   8350.2ns/op [808ns - 28219982ns]
openfile6            162343ops    16233ops/s   0.0mb/s  85278.3ns/op [1184ns - 131893133ns]
closefile5           162345ops    16233ops/s   0.0mb/s   1088.7ns/op [277ns - 3702872ns]
readfile5            162345ops    16233ops/s 250.0mb/s   7712.4ns/op [790ns - 14417465ns]
openfile5            162349ops    16233ops/s   0.0mb/s  84981.0ns/op [1281ns - 87783338ns]
closefile4           162351ops    16234ops/s   0.0mb/s   1474.2ns/op [273ns - 18821725ns]
readfile4            162352ops    16234ops/s 249.8mb/s   8703.9ns/op [883ns - 41499194ns]
openfile4            162355ops    16234ops/s   0.0mb/s  85130.2ns/op [1191ns - 135584941ns]
closefile3           162357ops    16234ops/s   0.0mb/s   1674.0ns/op [273ns - 45858639ns]
readfile3            162359ops    16234ops/s 251.0mb/s   9021.0ns/op [800ns - 28284777ns]
openfile3            162362ops    16235ops/s   0.0mb/s  90465.0ns/op [1359ns - 120424357ns]
closefile2           162364ops    16235ops/s   0.0mb/s   1308.3ns/op [274ns - 7128926ns]
readfile2            162365ops    16235ops/s 250.4mb/s   8212.1ns/op [801ns - 19621089ns]
openfile2            162371ops    16236ops/s   0.0mb/s  94916.5ns/op [1281ns - 123058716ns]
closefile1           162371ops    16236ops/s   0.0mb/s   1592.0ns/op [297ns - 10642527ns]
readfile1            162372ops    16236ops/s 250.2mb/s   9763.2ns/op [877ns - 23251694ns]
openfile1            162381ops    16237ops/s   0.0mb/s 110122.3ns/op [1422ns - 102432379ns]
12.107: IO Summary: 5032612 ops 503217.389 ops/s 162325/16238 rd/wr 2627.1mb/s   0.3ms/op
22.110: parser_run Run took 20 seconds...
22.159: Per-Operation Breakdown
appendlog            167322ops    16730ops/s 130.6mb/s 1045760.1ns/op [35ns - 178785172ns]
closefile10          167324ops    16731ops/s   0.0mb/s   1089.3ns/op [275ns - 5835958ns]
readfile10           167324ops    16731ops/s 257.6mb/s   8129.6ns/op [620ns - 35755852ns]
openfile10           167325ops    16731ops/s   0.0mb/s 107740.3ns/op [1117ns - 106618701ns]
closefile9           167326ops    16731ops/s   0.0mb/s   1112.1ns/op [273ns - 19725402ns]
readfile9            167326ops    16731ops/s 257.7mb/s   7832.3ns/op [662ns - 34948598ns]
openfile9            167329ops    16731ops/s   0.0mb/s 105902.8ns/op [1192ns - 112006230ns]
closefile8           167329ops    16731ops/s   0.0mb/s   1721.0ns/op [269ns - 39828996ns]
readfile8            167329ops    16731ops/s 258.0mb/s   8931.3ns/op [774ns - 79497327ns]
openfile8            167330ops    16731ops/s   0.0mb/s 109077.7ns/op [1266ns - 97435851ns]
closefile7           167331ops    16731ops/s   0.0mb/s   1245.8ns/op [274ns - 19938272ns]
readfile7            167330ops    16731ops/s 257.5mb/s   7848.9ns/op [719ns - 15349999ns]
openfile7            167327ops    16731ops/s   0.0mb/s 109342.2ns/op [1237ns - 166223442ns]
