Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.004: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.004: Removing logfiles tree (if exists)
0.007: Pre-allocating directories in logfiles tree
0.007: Pre-allocating files in logfiles tree
0.011: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.011: Removing bigfileset tree (if exists)
0.652: Pre-allocating directories in bigfileset tree
0.662: Pre-allocating files in bigfileset tree
0.970: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
0.970: Population and pre-allocation of filesets completed
0.970: Starting 1 filereader instances
1.973: Running...and log for each ten seconds...
11.977: parser_run Run took 10 seconds...
12.031: Per-Operation Breakdown
appendlog            192607ops    19259ops/s 150.2mb/s 711448.6ns/op [30ns - 116322443ns]
closefile10          192508ops    19249ops/s   0.0mb/s   1289.0ns/op [271ns - 15408826ns]
readfile10           192508ops    19249ops/s 296.3mb/s   8530.0ns/op [900ns - 8800713ns]
openfile10           192508ops    19249ops/s   0.0mb/s 106239.8ns/op [1416ns - 215271980ns]
closefile9           192508ops    19249ops/s   0.0mb/s   1162.1ns/op [282ns - 16505766ns]
readfile9            192508ops    19249ops/s 296.1mb/s   8827.1ns/op [816ns - 39691415ns]
openfile9            192511ops    19250ops/s   0.0mb/s 109491.3ns/op [1405ns - 96876236ns]
closefile8           192512ops    19250ops/s   0.0mb/s   1289.4ns/op [303ns - 19530457ns]
readfile8            192512ops    19250ops/s 295.7mb/s   8091.0ns/op [863ns - 26145499ns]
openfile8            192512ops    19250ops/s   0.0mb/s 107922.5ns/op [1431ns - 124258145ns]
closefile7           192513ops    19250ops/s   0.0mb/s   1006.0ns/op [274ns - 4316765ns]
readfile7            192513ops    19250ops/s 296.3mb/s   8380.9ns/op [857ns - 14885207ns]
openfile7            192513ops    19250ops/s   0.0mb/s 108042.5ns/op [1449ns - 81125840ns]
closefile6           192513ops    19250ops/s   0.0mb/s   1131.9ns/op [274ns - 6771706ns]
readfile6            192513ops    19250ops/s 296.6mb/s   8389.0ns/op [885ns - 30634426ns]
openfile6            192513ops    19250ops/s   0.0mb/s 110403.2ns/op [1438ns - 133883967ns]
closefile5           192513ops    19250ops/s   0.0mb/s   1307.2ns/op [272ns - 17977504ns]
readfile5            192514ops    19250ops/s 297.0mb/s   8786.1ns/op [913ns - 22378454ns]
