Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.004: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.004: Removing logfiles tree (if exists)
0.005: Pre-allocating directories in logfiles tree
0.005: Pre-allocating files in logfiles tree
0.009: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.009: Removing bigfileset tree (if exists)
1.025: Pre-allocating directories in bigfileset tree
1.030: Pre-allocating files in bigfileset tree
1.575: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.575: Population and pre-allocation of filesets completed
1.575: Starting 1 filereader instances
2.578: Running...and log for each ten seconds...
12.582: parser_run Run took 10 seconds...
12.634: Per-Operation Breakdown
appendlog            192872ops    19286ops/s 150.6mb/s 727972.0ns/op [40ns - 111831653ns]
closefile10          192780ops    19277ops/s   0.0mb/s   1078.2ns/op [283ns - 3830869ns]
readfile10           192780ops    19277ops/s 298.1mb/s   8304.5ns/op [890ns - 7689530ns]
openfile10           192783ops    19277ops/s   0.0mb/s 106994.3ns/op [1454ns - 131615293ns]
closefile9           192787ops    19277ops/s   0.0mb/s   1278.0ns/op [284ns - 30199496ns]
readfile9            192787ops    19277ops/s 296.1mb/s   8369.0ns/op [942ns - 15590653ns]
openfile9            192792ops    19278ops/s   0.0mb/s 108728.2ns/op [1240ns - 100634048ns]
closefile8           192794ops    19278ops/s   0.0mb/s   1082.1ns/op [274ns - 6387296ns]
readfile8            192794ops    19278ops/s 296.7mb/s   8677.4ns/op [896ns - 20296238ns]
openfile8            192795ops    19278ops/s   0.0mb/s 109110.5ns/op [1305ns - 89987120ns]
closefile7           192795ops    19278ops/s   0.0mb/s   1077.2ns/op [301ns - 3977400ns]
readfile7            192795ops    19278ops/s 297.3mb/s   8600.1ns/op [871ns - 18747114ns]
openfile7            192799ops    19278ops/s   0.0mb/s 106849.5ns/op [1513ns - 61224291ns]
closefile6           192800ops    19279ops/s   0.0mb/s   1164.4ns/op [280ns - 8028536ns]
readfile6            192800ops    19279ops/s 297.6mb/s   8942.0ns/op [968ns - 56588262ns]
