Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.005: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.005: Removing logfiles tree (if exists)
0.006: Pre-allocating directories in logfiles tree
0.007: Pre-allocating files in logfiles tree
0.011: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.011: Removing bigfileset tree (if exists)
0.755: Pre-allocating directories in bigfileset tree
0.781: Pre-allocating files in bigfileset tree
1.090: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.090: Population and pre-allocation of filesets completed
1.090: Starting 1 filereader instances
2.093: Running...and log for each ten seconds...
12.096: parser_run Run took 10 seconds...
12.145: Per-Operation Breakdown
appendlog            189839ops    18982ops/s 148.2mb/s 806826.9ns/op [25ns - 389566631ns]
closefile10          189744ops    18973ops/s   0.0mb/s   1143.3ns/op [280ns - 8201630ns]
readfile10           189744ops    18973ops/s 292.6mb/s   8260.2ns/op [905ns - 30213611ns]
openfile10           189749ops    18973ops/s   0.0mb/s 108891.3ns/op [1447ns - 115621059ns]
closefile9           189751ops    18974ops/s   0.0mb/s   1147.6ns/op [281ns - 11929306ns]
readfile9            189751ops    18974ops/s 292.5mb/s   8210.6ns/op [952ns - 16125897ns]
openfile9            189754ops    18974ops/s   0.0mb/s 109060.1ns/op [1446ns - 90747317ns]
closefile8           189759ops    18974ops/s   0.0mb/s   1589.9ns/op [275ns - 75458023ns]
readfile8            189760ops    18974ops/s 292.4mb/s   8056.6ns/op [966ns - 16113312ns]
openfile8            189763ops    18975ops/s   0.0mb/s 108360.2ns/op [1497ns - 74360342ns]
closefile7           189764ops    18975ops/s   0.0mb/s   1194.2ns/op [280ns - 11448010ns]
readfile7            189765ops    18975ops/s 291.7mb/s   8202.8ns/op [947ns - 16099742ns]
openfile7            189767ops    18975ops/s   0.0mb/s 108183.0ns/op [1588ns - 63733711ns]
