Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.005: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.005: Removing logfiles tree (if exists)
0.007: Pre-allocating directories in logfiles tree
0.007: Pre-allocating files in logfiles tree
0.011: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.011: Removing bigfileset tree (if exists)
1.164: Pre-allocating directories in bigfileset tree
1.185: Pre-allocating files in bigfileset tree
1.651: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.651: Population and pre-allocation of filesets completed
1.652: Starting 1 filereader instances
2.655: Running...and log for each ten seconds...
12.658: parser_run Run took 10 seconds...
12.709: Per-Operation Breakdown
appendlog            181363ops    18135ops/s 141.7mb/s 918851.4ns/op [31ns - 318045767ns]
closefile10          181264ops    18125ops/s   0.0mb/s   1378.6ns/op [279ns - 30940469ns]
readfile10           181264ops    18125ops/s 279.0mb/s   8390.9ns/op [864ns - 53336684ns]
openfile10           181264ops    18125ops/s   0.0mb/s 112436.3ns/op [1410ns - 141167143ns]
closefile9           181264ops    18125ops/s   0.0mb/s   1120.7ns/op [279ns - 4377020ns]
readfile9            181264ops    18125ops/s 278.6mb/s   9135.3ns/op [866ns - 60988750ns]
openfile9            181265ops    18125ops/s   0.0mb/s 110395.5ns/op [1215ns - 121123466ns]
closefile8           181265ops    18125ops/s   0.0mb/s   1204.5ns/op [275ns - 13876133ns]
readfile8            181265ops    18125ops/s 279.7mb/s   8525.9ns/op [879ns - 12609355ns]
openfile8            181266ops    18125ops/s   0.0mb/s 111796.2ns/op [1358ns - 197806238ns]
closefile7           181266ops    18125ops/s   0.0mb/s   1120.7ns/op [279ns - 9937278ns]
readfile7            181266ops    18125ops/s 279.1mb/s   8948.4ns/op [878ns - 30917336ns]
openfile7            181266ops    18125ops/s   0.0mb/s 110402.4ns/op [1440ns - 70480507ns]
closefile6           181267ops    18125ops/s   0.0mb/s    951.7ns/op [285ns - 3972260ns]
readfile6            181268ops    18125ops/s 279.1mb/s   8626.6ns/op [902ns - 17234343ns]
openfile6            181268ops    18125ops/s   0.0mb/s 108955.0ns/op [1431ns - 67725557ns]
closefile5           181269ops    18125ops/s   0.0mb/s   1448.7ns/op [276ns - 45063024ns]
readfile5            181269ops    18125ops/s 278.9mb/s   8647.3ns/op [912ns - 20414106ns]
openfile5            181269ops    18125ops/s   0.0mb/s 113871.7ns/op [1461ns - 157902316ns]
closefile4           181269ops    18125ops/s   0.0mb/s   1087.9ns/op [280ns - 6064813ns]
readfile4            181269ops    18125ops/s 279.5mb/s   8417.9ns/op [961ns - 26453220ns]
openfile4            181270ops    18126ops/s   0.0mb/s 116829.4ns/op [1420ns - 137477333ns]
closefile3           181270ops    18126ops/s   0.0mb/s   1314.8ns/op [285ns - 16442712ns]
readfile3            181270ops    18126ops/s 279.4mb/s   8257.2ns/op [843ns - 14870871ns]
openfile3            181270ops    18126ops/s   0.0mb/s 118183.4ns/op [1437ns - 115753094ns]
closefile2           181270ops    18126ops/s   0.0mb/s   1145.6ns/op [284ns - 11331754ns]
readfile2            181270ops    18126ops/s 279.0mb/s   8837.9ns/op [814ns - 22570773ns]
openfile2            181270ops    18126ops/s   0.0mb/s 124395.3ns/op [1397ns - 85923047ns]
closefile1           181270ops    18126ops/s   0.0mb/s   1212.8ns/op [295ns - 7684465ns]
readfile1            181270ops    18126ops/s 279.7mb/s   9050.0ns/op [846ns - 7817116ns]
openfile1            181271ops    18126ops/s   0.0mb/s 134294.1ns/op [1613ns - 104827768ns]
12.709: IO Summary: 5619391 ops 561894.006 ops/s 181253/18135 rd/wr 2933.9mb/s   0.2ms/op
22.746: parser_run Run took 20 seconds...
22.795: Per-Operation Breakdown
appendlog            174413ops    17379ops/s 135.9mb/s 1077975.9ns/op [31ns - 136062626ns]
closefile10          174414ops    17379ops/s   0.0mb/s   1349.5ns/op [279ns - 14690668ns]
readfile10           174415ops    17379ops/s 268.9mb/s   8360.1ns/op [835ns - 14442121ns]
openfile10           174416ops    17379ops/s   0.0mb/s 107116.4ns/op [1494ns - 152976492ns]
closefile9           174417ops    17380ops/s   0.0mb/s   1415.8ns/op [280ns - 9992435ns]
readfile9            174417ops    17380ops/s 266.5mb/s   8601.0ns/op [880ns - 39323338ns]
openfile9            174417ops    17380ops/s   0.0mb/s 101901.2ns/op [1483ns - 143448913ns]
closefile8           174417ops    17380ops/s   0.0mb/s   1174.3ns/op [282ns - 11482771ns]
readfile8            174417ops    17380ops/s 268.2mb/s   8799.1ns/op [907ns - 44117468ns]
openfile8            174416ops    17379ops/s   0.0mb/s 104792.6ns/op [1322ns - 139090316ns]
closefile7           174416ops    17379ops/s   0.0mb/s   1174.1ns/op [273ns - 5387102ns]
readfile7            174416ops    17379ops/s 268.0mb/s   8345.5ns/op [906ns - 32088318ns]
openfile7            174418ops    17380ops/s   0.0mb/s 101580.6ns/op [1410ns - 70729646ns]
closefile6           174417ops    17380ops/s   0.0mb/s   1239.6ns/op [280ns - 14645254ns]
readfile6            174416ops    17379ops/s 267.7mb/s   8466.9ns/op [943ns - 36586893ns]
openfile6            174417ops    17380ops/s   0.0mb/s 105984.7ns/op [1368ns - 140874812ns]
closefile5           174417ops    17380ops/s   0.0mb/s   1092.4ns/op [285ns - 8352993ns]
readfile5            174417ops    17380ops/s 268.1mb/s   8540.7ns/op [951ns - 26776762ns]
openfile5            174418ops    17380ops/s   0.0mb/s 106269.9ns/op [1339ns - 82958853ns]
closefile4           174421ops    17380ops/s   0.0mb/s   1079.2ns/op [349ns - 10645675ns]
readfile4            174421ops    17380ops/s 267.0mb/s   8898.3ns/op [909ns - 57525077ns]
openfile4            174422ops    17380ops/s   0.0mb/s 106572.6ns/op [1493ns - 106562511ns]
closefile3           174425ops    17380ops/s   0.0mb/s   1129.1ns/op [275ns - 12788823ns]
readfile3            174425ops    17380ops/s 267.0mb/s   9007.9ns/op [871ns - 51237337ns]
openfile3            174425ops    17380ops/s   0.0mb/s 111335.5ns/op [1455ns - 78210582ns]
closefile2           174425ops    17380ops/s   0.0mb/s   1051.1ns/op [284ns - 5880115ns]
readfile2            174425ops    17380ops/s 268.2mb/s   9724.7ns/op [1007ns - 68132886ns]
openfile2            174429ops    17381ops/s   0.0mb/s 119889.5ns/op [1494ns - 154020377ns]
closefile1           174429ops    17381ops/s   0.0mb/s   1378.6ns/op [302ns - 25326690ns]
readfile1            174429ops    17381ops/s 267.8mb/s   8962.9ns/op [981ns - 23033008ns]
openfile1            174430ops    17381ops/s   0.0mb/s 113695.3ns/op [1680ns - 91851562ns]
22.795: IO Summary: 5407017 ops 538775.707 ops/s 173799/17379 rd/wr 2813.4mb/s   0.2ms/op
32.827: parser_run Run took 30 seconds...
32.897: Per-Operation Breakdown
appendlog            165665ops    16517ops/s 128.9mb/s 1287235.9ns/op [30ns - 605643704ns]
closefile10          165667ops    16518ops/s   0.0mb/s   1112.7ns/op [274ns - 5192492ns]
readfile10           165667ops    16518ops/s 254.3mb/s   7734.7ns/op [886ns - 13550914ns]
openfile10           165672ops    16518ops/s   0.0mb/s 105858.2ns/op [1402ns - 82672292ns]
closefile9           165678ops    16519ops/s   0.0mb/s   1040.0ns/op [278ns - 4492831ns]
readfile9            165678ops    16519ops/s 253.8mb/s   7798.0ns/op [812ns - 20062844ns]
openfile9            165682ops    16519ops/s   0.0mb/s 103369.7ns/op [1362ns - 95976618ns]
closefile8           165685ops    16519ops/s   0.0mb/s   1088.8ns/op [278ns - 3946151ns]
readfile8            165685ops    16519ops/s 254.1mb/s   8134.6ns/op [860ns - 18981374ns]
openfile8            165690ops    16520ops/s   0.0mb/s 103873.4ns/op [1397ns - 96900300ns]
