Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.004: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.004: Removing logfiles tree (if exists)
0.006: Pre-allocating directories in logfiles tree
0.006: Pre-allocating files in logfiles tree
0.010: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.010: Removing bigfileset tree (if exists)
1.093: Pre-allocating directories in bigfileset tree
1.116: Pre-allocating files in bigfileset tree
1.623: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.623: Population and pre-allocation of filesets completed
1.623: Starting 1 filereader instances
2.626: Running...and log for each ten seconds...
12.630: parser_run Run took 10 seconds...
12.680: Per-Operation Breakdown
appendlog            183424ops    18341ops/s 143.0mb/s 1371946.0ns/op [35ns - 130173589ns]
closefile10          183336ops    18332ops/s   0.0mb/s   1420.5ns/op [282ns - 29549302ns]
readfile10           183336ops    18332ops/s 282.6mb/s   8068.3ns/op [805ns - 10534561ns]
openfile10           183340ops    18333ops/s   0.0mb/s 100174.6ns/op [1438ns - 130151645ns]
closefile9           183341ops    18333ops/s   0.0mb/s   1116.5ns/op [276ns - 7745320ns]
readfile9            183341ops    18333ops/s 281.7mb/s   8479.1ns/op [830ns - 26691989ns]
openfile9            183346ops    18333ops/s   0.0mb/s  99338.1ns/op [1437ns - 96174097ns]
closefile8           183349ops    18334ops/s   0.0mb/s   1221.1ns/op [273ns - 5137235ns]
readfile8            183349ops    18334ops/s 282.4mb/s   8626.4ns/op [842ns - 24435149ns]
openfile8            183354ops    18334ops/s   0.0mb/s  98384.0ns/op [1517ns - 69729543ns]
closefile7           183355ops    18334ops/s   0.0mb/s   1068.6ns/op [280ns - 4352079ns]
readfile7            183355ops    18334ops/s 282.2mb/s   8336.3ns/op [832ns - 23248901ns]
openfile7            183360ops    18335ops/s   0.0mb/s  97885.8ns/op [1510ns - 59849099ns]
closefile6           183363ops    18335ops/s   0.0mb/s   1226.6ns/op [271ns - 18272404ns]
readfile6            183363ops    18335ops/s 282.7mb/s   8098.8ns/op [852ns - 7171806ns]
openfile6            183367ops    18335ops/s   0.0mb/s  99807.3ns/op [1455ns - 76565083ns]
closefile5           183370ops    18336ops/s   0.0mb/s   1234.5ns/op [276ns - 6073838ns]
readfile5            183370ops    18336ops/s 282.2mb/s   8324.0ns/op [873ns - 37991662ns]
openfile5            183376ops    18336ops/s   0.0mb/s 103663.3ns/op [1540ns - 206404203ns]
closefile4           183376ops    18336ops/s   0.0mb/s   1069.5ns/op [278ns - 4490115ns]
readfile4            183376ops    18336ops/s 283.1mb/s   8571.6ns/op [876ns - 13636173ns]
openfile4            183379ops    18337ops/s   0.0mb/s 102782.8ns/op [1539ns - 73134148ns]
closefile3           183381ops    18337ops/s   0.0mb/s   1375.3ns/op [297ns - 35215616ns]
readfile3            183381ops    18337ops/s 283.1mb/s   8722.2ns/op [892ns - 23290916ns]
openfile3            183382ops    18337ops/s   0.0mb/s 105056.9ns/op [1542ns - 58754831ns]
closefile2           183384ops    18337ops/s   0.0mb/s   1206.6ns/op [277ns - 17858929ns]
readfile2            183384ops    18337ops/s 282.4mb/s   8708.5ns/op [872ns - 16824886ns]
openfile2            183388ops    18338ops/s   0.0mb/s 108660.7ns/op [1462ns - 62705237ns]
closefile1           183390ops    18338ops/s   0.0mb/s   1449.2ns/op [298ns - 14668174ns]
readfile1            183390ops    18338ops/s 282.2mb/s   8963.3ns/op [900ns - 11317250ns]
openfile1            183392ops    18338ops/s   0.0mb/s 123419.9ns/op [1681ns - 102099021ns]
12.680: IO Summary: 5684398 ops 568401.130 ops/s 183352/18341 rd/wr 2967.6mb/s   0.2ms/op
22.683: parser_run Run took 20 seconds...
22.733: Per-Operation Breakdown
appendlog            170830ops    17082ops/s 133.4mb/s 1165779.7ns/op [23ns - 207265271ns]
closefile10          170830ops    17082ops/s   0.0mb/s   1311.9ns/op [278ns - 12956413ns]
readfile10           170830ops    17082ops/s 263.5mb/s   8853.8ns/op [852ns - 50133719ns]
openfile10           170833ops    17082ops/s   0.0mb/s 100599.9ns/op [1455ns - 105116687ns]
closefile9           170835ops    17082ops/s   0.0mb/s   1164.4ns/op [281ns - 7060054ns]
readfile9            170835ops    17082ops/s 263.1mb/s   8728.8ns/op [840ns - 51135131ns]
openfile9            170841ops    17083ops/s   0.0mb/s  99021.7ns/op [1412ns - 86202068ns]
closefile8           170839ops    17082ops/s   0.0mb/s   1058.4ns/op [286ns - 9663343ns]
readfile8            170839ops    17082ops/s 263.8mb/s   7873.4ns/op [869ns - 19202559ns]
openfile8            170838ops    17082ops/s   0.0mb/s 102159.1ns/op [1339ns - 147454424ns]
closefile7           170838ops    17082ops/s   0.0mb/s   1194.5ns/op [281ns - 6455842ns]
readfile7            170838ops    17082ops/s 262.7mb/s   8519.0ns/op [910ns - 34385034ns]
openfile7            170837ops    17082ops/s   0.0mb/s 102440.2ns/op [1503ns - 151104751ns]
closefile6           170836ops    17082ops/s   0.0mb/s   1172.6ns/op [292ns - 13122670ns]
readfile6            170836ops    17082ops/s 262.9mb/s   8423.5ns/op [898ns - 19848645ns]
openfile6            170835ops    17082ops/s   0.0mb/s 103665.3ns/op [1449ns - 152583690ns]
closefile5           170834ops    17082ops/s   0.0mb/s   1230.3ns/op [284ns - 13168692ns]
readfile5            170834ops    17082ops/s 263.2mb/s   8278.6ns/op [904ns - 40770699ns]
openfile5            170829ops    17081ops/s   0.0mb/s 104147.5ns/op [1520ns - 160766087ns]
closefile4           170829ops    17081ops/s   0.0mb/s   1069.6ns/op [322ns - 4325063ns]
readfile4            170830ops    17082ops/s 262.7mb/s   8183.4ns/op [936ns - 15918696ns]
openfile4            170829ops    17081ops/s   0.0mb/s 104775.0ns/op [1342ns - 115328431ns]
closefile3           170829ops    17081ops/s   0.0mb/s   1210.0ns/op [282ns - 19846048ns]
readfile3            170829ops    17081ops/s 263.4mb/s   8851.3ns/op [895ns - 61461920ns]
openfile3            170830ops    17082ops/s   0.0mb/s 104632.9ns/op [1479ns - 104048260ns]
closefile2           170829ops    17081ops/s   0.0mb/s   1129.0ns/op [280ns - 5402284ns]
readfile2            170829ops    17081ops/s 263.1mb/s   8822.4ns/op [857ns - 145809157ns]
openfile2            170827ops    17081ops/s   0.0mb/s 115270.6ns/op [1658ns - 86230680ns]
closefile1           170826ops    17081ops/s   0.0mb/s   1351.7ns/op [302ns - 12999681ns]
readfile1            170827ops    17081ops/s 263.2mb/s   8823.6ns/op [944ns - 20965098ns]
openfile1            170825ops    17081ops/s   0.0mb/s 115581.9ns/op [1850ns - 141243886ns]
22.733: IO Summary: 5295806 ops 529535.918 ops/s 170818/17082 rd/wr 2765.0mb/s   0.2ms/op
32.736: parser_run Run took 30 seconds...
32.786: Per-Operation Breakdown
