Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.004: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.004: Removing logfiles tree (if exists)
0.006: Pre-allocating directories in logfiles tree
0.006: Pre-allocating files in logfiles tree
0.010: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.010: Removing bigfileset tree (if exists)
0.731: Pre-allocating directories in bigfileset tree
0.749: Pre-allocating files in bigfileset tree
1.074: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.074: Population and pre-allocation of filesets completed
1.074: Starting 1 filereader instances
2.078: Running...and log for each ten seconds...
12.084: parser_run Run took 10 seconds...
12.134: Per-Operation Breakdown
appendlog            185648ops    18557ops/s 144.7mb/s 995912.9ns/op [36ns - 396391888ns]
closefile10          185550ops    18547ops/s   0.0mb/s   1238.3ns/op [276ns - 11290203ns]
readfile10           185550ops    18547ops/s 285.9mb/s   8204.5ns/op [865ns - 11171286ns]
openfile10           185551ops    18548ops/s   0.0mb/s 105507.2ns/op [1289ns - 75432117ns]
closefile9           185554ops    18548ops/s   0.0mb/s   1130.7ns/op [276ns - 6849508ns]
readfile9            185554ops    18548ops/s 285.6mb/s   8061.6ns/op [742ns - 27364061ns]
openfile9            185557ops    18548ops/s   0.0mb/s 104901.8ns/op [1310ns - 67884535ns]
closefile8           185562ops    18549ops/s   0.0mb/s   1113.0ns/op [280ns - 7589046ns]
readfile8            185562ops    18549ops/s 285.9mb/s   8801.5ns/op [902ns - 36482793ns]
openfile8            185572ops    18550ops/s   0.0mb/s 106630.1ns/op [1259ns - 129345459ns]
closefile7           185576ops    18550ops/s   0.0mb/s   1069.4ns/op [274ns - 5281445ns]
readfile7            185576ops    18550ops/s 285.1mb/s   8488.6ns/op [866ns - 11897747ns]
openfile7            185578ops    18550ops/s   0.0mb/s 105889.6ns/op [1286ns - 47080765ns]
closefile6           185579ops    18550ops/s   0.0mb/s   1433.8ns/op [283ns - 69039593ns]
readfile6            185580ops    18550ops/s 286.2mb/s   8783.1ns/op [856ns - 58029706ns]
openfile6            185583ops    18551ops/s   0.0mb/s 103474.4ns/op [1360ns - 88975844ns]
closefile5           185585ops    18551ops/s   0.0mb/s   1180.2ns/op [279ns - 5951140ns]
readfile5            185585ops    18551ops/s 285.5mb/s   8363.9ns/op [867ns - 25491402ns]
openfile5            185590ops    18551ops/s   0.0mb/s 107378.8ns/op [1208ns - 41404243ns]
closefile4           185593ops    18552ops/s   0.0mb/s   1043.8ns/op [285ns - 6119989ns]
readfile4            185593ops    18552ops/s 286.6mb/s   9512.2ns/op [885ns - 81564790ns]
openfile4            185595ops    18552ops/s   0.0mb/s 111293.0ns/op [1310ns - 80738591ns]
closefile3           185602ops    18553ops/s   0.0mb/s   1120.8ns/op [279ns - 6301642ns]
readfile3            185602ops    18553ops/s 285.7mb/s   8729.4ns/op [866ns - 43433161ns]
openfile3            185606ops    18553ops/s   0.0mb/s 113535.0ns/op [1291ns - 48870443ns]
closefile2           185610ops    18553ops/s   0.0mb/s   1113.3ns/op [276ns - 5875514ns]
readfile2            185610ops    18553ops/s 285.6mb/s   9026.6ns/op [828ns - 25793498ns]
openfile2            185611ops    18554ops/s   0.0mb/s 118880.9ns/op [1277ns - 71453300ns]
closefile1           185614ops    18554ops/s   0.0mb/s   1203.1ns/op [285ns - 9452106ns]
readfile1            185614ops    18554ops/s 285.8mb/s   9710.4ns/op [949ns - 34668948ns]
openfile1            185618ops    18554ops/s   0.0mb/s 123620.6ns/op [1479ns - 81921674ns]
12.134: IO Summary: 5753160 ops 575081.166 ops/s 185507/18557 rd/wr 3002.6mb/s   0.2ms/op
22.136: parser_run Run took 20 seconds...
22.185: Per-Operation Breakdown
appendlog            164928ops    16492ops/s 128.8mb/s 1392683.9ns/op [43ns - 350914725ns]
closefile10          164929ops    16492ops/s   0.0mb/s   1560.7ns/op [281ns - 77968982ns]
readfile10           164929ops    16492ops/s 253.9mb/s   8330.8ns/op [896ns - 59429945ns]
openfile10           164932ops    16492ops/s   0.0mb/s 103194.0ns/op [1465ns - 125009487ns]
closefile9           164935ops    16492ops/s   0.0mb/s   1138.9ns/op [278ns - 11387442ns]
readfile9            164935ops    16492ops/s 254.0mb/s   8582.2ns/op [857ns - 33623881ns]
openfile9            164936ops    16492ops/s   0.0mb/s  98783.3ns/op [1422ns - 126304193ns]
closefile8           164934ops    16492ops/s   0.0mb/s   1140.6ns/op [306ns - 13826851ns]
readfile8            164934ops    16492ops/s 254.3mb/s   8895.1ns/op [874ns - 22669490ns]
openfile8            164928ops    16492ops/s   0.0mb/s  98496.1ns/op [1491ns - 101149148ns]
closefile7           164929ops    16492ops/s   0.0mb/s   1348.6ns/op [281ns - 28394315ns]
readfile7            164929ops    16492ops/s 254.0mb/s   9240.6ns/op [853ns - 65902941ns]
openfile7            164930ops    16492ops/s   0.0mb/s 100464.6ns/op [1647ns - 121096953ns]
closefile6           164937ops    16493ops/s   0.0mb/s   1605.1ns/op [275ns - 42501532ns]
readfile6            164937ops    16493ops/s 253.7mb/s   8747.8ns/op [887ns - 93658573ns]
openfile6            164938ops    16493ops/s   0.0mb/s  98335.9ns/op [1639ns - 99215237ns]
closefile5           164944ops    16493ops/s   0.0mb/s   1653.6ns/op [298ns - 50248468ns]
readfile5            164944ops    16493ops/s 254.2mb/s  10819.8ns/op [878ns - 86592416ns]
openfile5            164946ops    16493ops/s   0.0mb/s 101273.7ns/op [1672ns - 127669248ns]
closefile4           164950ops    16494ops/s   0.0mb/s   1411.3ns/op [285ns - 52013232ns]
readfile4            164950ops    16494ops/s 254.0mb/s   8445.1ns/op [893ns - 41559952ns]
openfile4            164951ops    16494ops/s   0.0mb/s 104668.8ns/op [1682ns - 206206858ns]
closefile3           164949ops    16494ops/s   0.0mb/s   1192.1ns/op [285ns - 5128569ns]
readfile3            164949ops    16494ops/s 253.9mb/s   9339.3ns/op [927ns - 60416903ns]
openfile3            164946ops    16493ops/s   0.0mb/s 109361.0ns/op [1491ns - 128896830ns]
closefile2           164948ops    16494ops/s   0.0mb/s   1254.2ns/op [289ns - 15007900ns]
readfile2            164949ops    16494ops/s 253.6mb/s   8983.2ns/op [912ns - 61587929ns]
openfile2            164957ops    16495ops/s   0.0mb/s 116814.9ns/op [1626ns - 200998492ns]
closefile1           164955ops    16494ops/s   0.0mb/s   1255.9ns/op [291ns - 13483500ns]
readfile1            164956ops    16494ops/s 255.3mb/s   8990.6ns/op [868ns - 37651311ns]
openfile1            164956ops    16494ops/s   0.0mb/s 114001.2ns/op [1801ns - 110193045ns]
22.185: IO Summary: 5113170 ops 511282.401 ops/s 164930/16492 rd/wr 2669.6mb/s   0.2ms/op
32.188: parser_run Run took 30 seconds...
