Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.001: Web-server Version 3.1 personality successfully loaded
0.001: Populating and pre-allocating filesets
0.001: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.001: Removing logfiles tree (if exists)
0.002: Pre-allocating directories in logfiles tree
0.002: Pre-allocating files in logfiles tree
0.006: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.006: Removing bigfileset tree (if exists)
0.666: Pre-allocating directories in bigfileset tree
0.670: Pre-allocating files in bigfileset tree
0.819: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
0.819: Population and pre-allocation of filesets completed
0.819: Starting 1 filereader instances
1.822: Running...and log for each ten seconds...
11.879: parser_run Run took 10 seconds...
11.944: Per-Operation Breakdown
appendlog            202392ops    20132ops/s 157.3mb/s 479769.3ns/op [36ns - 79460799ns]
closefile10          202297ops    20122ops/s   0.0mb/s    880.9ns/op [255ns - 10774298ns]
readfile10           202297ops    20122ops/s 309.5mb/s   8361.4ns/op [865ns - 39733038ns]
openfile10           202300ops    20123ops/s   0.0mb/s 109260.6ns/op [1548ns - 132473199ns]
closefile9           202304ops    20123ops/s   0.0mb/s    903.2ns/op [252ns - 3715960ns]
readfile9            202304ops    20123ops/s 310.7mb/s   8238.3ns/op [837ns - 9129344ns]
openfile9            202305ops    20123ops/s   0.0mb/s 113060.4ns/op [1561ns - 67015304ns]
closefile8           202307ops    20123ops/s   0.0mb/s   1004.9ns/op [257ns - 7424128ns]
readfile8            202307ops    20123ops/s 309.8mb/s   7980.9ns/op [1010ns - 10452216ns]
openfile8            202313ops    20124ops/s   0.0mb/s 107891.4ns/op [1522ns - 71720144ns]
closefile7           202317ops    20124ops/s   0.0mb/s    940.9ns/op [251ns - 4718343ns]
readfile7            202318ops    20124ops/s 309.1mb/s   8678.4ns/op [985ns - 64916421ns]
openfile7            202320ops    20125ops/s   0.0mb/s 111295.3ns/op [1557ns - 73414000ns]
closefile6           202323ops    20125ops/s   0.0mb/s   1022.7ns/op [261ns - 5867199ns]
readfile6            202324ops    20125ops/s 310.2mb/s   8139.2ns/op [980ns - 29914708ns]
openfile6            202325ops    20125ops/s   0.0mb/s 113503.3ns/op [1533ns - 62839699ns]
closefile5           202326ops    20125ops/s   0.0mb/s   1003.8ns/op [257ns - 20711270ns]
readfile5            202326ops    20125ops/s 309.8mb/s   8124.4ns/op [879ns - 8038109ns]
openfile5            202328ops    20125ops/s   0.0mb/s 111202.8ns/op [1551ns - 60167042ns]
closefile4           202329ops    20126ops/s   0.0mb/s    861.9ns/op [254ns - 4996873ns]
readfile4            202329ops    20126ops/s 309.7mb/s   8300.1ns/op [920ns - 20247624ns]
openfile4            202330ops    20126ops/s   0.0mb/s 114988.3ns/op [1481ns - 130879834ns]
closefile3           202332ops    20126ops/s   0.0mb/s   1135.0ns/op [257ns - 33352614ns]
readfile3            202332ops    20126ops/s 309.7mb/s   7944.0ns/op [920ns - 11271846ns]
openfile3            202336ops    20126ops/s   0.0mb/s 117468.9ns/op [1533ns - 138476105ns]
closefile2           202338ops    20126ops/s   0.0mb/s   1020.4ns/op [261ns - 4687710ns]
readfile2            202338ops    20126ops/s 310.9mb/s   8520.2ns/op [951ns - 16082716ns]
openfile2            202344ops    20127ops/s   0.0mb/s 125710.0ns/op [1661ns - 67981580ns]
closefile1           202348ops    20127ops/s   0.0mb/s   1327.6ns/op [260ns - 41922226ns]
readfile1            202348ops    20127ops/s 310.9mb/s   8677.1ns/op [925ns - 9830245ns]
openfile1            202350ops    20128ops/s   0.0mb/s 138924.8ns/op [1686ns - 150029486ns]
11.944: IO Summary: 6272087 ops 623880.734 ops/s 201249/20132 rd/wr 3257.6mb/s   0.2ms/op
22.027: parser_run Run took 20 seconds...
22.092: Per-Operation Breakdown
appendlog            174494ops    17311ops/s 135.4mb/s 971350.5ns/op [35ns - 126807404ns]
closefile10          174496ops    17311ops/s   0.0mb/s   1057.8ns/op [247ns - 6056179ns]
readfile10           174496ops    17311ops/s 267.1mb/s   8463.4ns/op [920ns - 24946838ns]
openfile10           174498ops    17312ops/s   0.0mb/s 107396.6ns/op [1321ns - 87279137ns]
closefile9           174496ops    17311ops/s   0.0mb/s   1002.1ns/op [251ns - 12053329ns]
readfile9            174496ops    17311ops/s 266.6mb/s   8312.0ns/op [909ns - 30454995ns]
openfile9            174498ops    17312ops/s   0.0mb/s 106300.2ns/op [1405ns - 100641321ns]
closefile8           174499ops    17312ops/s   0.0mb/s    977.0ns/op [259ns - 8798384ns]
readfile8            174499ops    17312ops/s 266.5mb/s   9217.6ns/op [873ns - 111150721ns]
openfile8            174497ops    17312ops/s   0.0mb/s 105124.5ns/op [1408ns - 146527071ns]
closefile7           174494ops    17311ops/s   0.0mb/s   1155.0ns/op [256ns - 28164288ns]
readfile7            174493ops    17311ops/s 266.7mb/s   9107.2ns/op [856ns - 32305650ns]
openfile7            174492ops    17311ops/s   0.0mb/s 108057.8ns/op [1463ns - 89304859ns]
closefile6           174492ops    17311ops/s   0.0mb/s    995.9ns/op [256ns - 6679454ns]
readfile6            174491ops    17311ops/s 267.8mb/s   8564.5ns/op [881ns - 39827803ns]
openfile6            174493ops    17311ops/s   0.0mb/s 107251.1ns/op [1476ns - 101426006ns]
closefile5           174495ops    17311ops/s   0.0mb/s    877.2ns/op [257ns - 4755433ns]
readfile5            174495ops    17311ops/s 265.4mb/s   8302.9ns/op [870ns - 19072973ns]
openfile5            174495ops    17311ops/s   0.0mb/s 112968.2ns/op [1452ns - 163434951ns]
closefile4           174499ops    17312ops/s   0.0mb/s    915.7ns/op [257ns - 3765377ns]
readfile4            174500ops    17312ops/s 265.7mb/s   8229.6ns/op [925ns - 23695376ns]
openfile4            174502ops    17312ops/s   0.0mb/s 110975.1ns/op [1542ns - 83999237ns]
closefile3           174502ops    17312ops/s   0.0mb/s    881.8ns/op [259ns - 6275372ns]
readfile3            174502ops    17312ops/s 267.5mb/s   8241.9ns/op [916ns - 20016954ns]
openfile3            174505ops    17312ops/s   0.0mb/s 114009.8ns/op [1427ns - 109426984ns]
closefile2           174506ops    17312ops/s   0.0mb/s   1038.6ns/op [262ns - 24165193ns]
readfile2            174506ops    17312ops/s 266.8mb/s   8243.0ns/op [911ns - 47816107ns]
openfile2            174502ops    17312ops/s   0.0mb/s 120324.1ns/op [1532ns - 94159005ns]
closefile1           174503ops    17312ops/s   0.0mb/s   1031.6ns/op [272ns - 13258416ns]
readfile1            174504ops    17312ops/s 267.0mb/s   8791.1ns/op [922ns - 12228495ns]
openfile1            174502ops    17312ops/s   0.0mb/s 115654.5ns/op [1863ns - 70276127ns]
22.092: IO Summary: 5409442 ops 536661.118 ops/s 173117/17311 rd/wr 2802.3mb/s   0.2ms/op
32.096: parser_run Run took 30 seconds...
32.146: Per-Operation Breakdown
appendlog            187261ops    18725ops/s 146.2mb/s 488427.3ns/op [36ns - 80016229ns]
closefile10          187262ops    18725ops/s   0.0mb/s   1198.7ns/op [257ns - 32161722ns]
readfile10           187262ops    18725ops/s 288.8mb/s   8086.4ns/op [939ns - 12888709ns]
openfile10           187259ops    18725ops/s   0.0mb/s 109222.2ns/op [1463ns - 44785756ns]
closefile9           187260ops    18725ops/s   0.0mb/s    969.4ns/op [259ns - 5702982ns]
readfile9            187260ops    18725ops/s 287.7mb/s   8141.7ns/op [1002ns - 8009424ns]
openfile9            187261ops    18725ops/s   0.0mb/s 108027.1ns/op [1404ns - 46724436ns]
closefile8           187260ops    18725ops/s   0.0mb/s    987.3ns/op [257ns - 6851353ns]
readfile8            187260ops    18725ops/s 289.0mb/s   8130.0ns/op [964ns - 15314518ns]
openfile8            187261ops    18725ops/s   0.0mb/s 106962.4ns/op [1519ns - 40573653ns]
closefile7           187264ops    18725ops/s   0.0mb/s    972.5ns/op [266ns - 4421419ns]
readfile7            187264ops    18725ops/s 287.5mb/s   8283.4ns/op [918ns - 13358450ns]
openfile7            187268ops    18725ops/s   0.0mb/s 106204.5ns/op [1604ns - 37324526ns]
closefile6           187268ops    18725ops/s   0.0mb/s    884.6ns/op [260ns - 6046559ns]
readfile6            187268ops    18725ops/s 288.5mb/s   8455.4ns/op [939ns - 14034424ns]
openfile6            187269ops    18726ops/s   0.0mb/s 107145.1ns/op [1637ns - 43311469ns]
closefile5           187269ops    18726ops/s   0.0mb/s    916.0ns/op [264ns - 5313152ns]
readfile5            187269ops    18726ops/s 287.9mb/s   7878.1ns/op [1006ns - 5441025ns]
openfile5            187268ops    18725ops/s   0.0mb/s 109000.6ns/op [1711ns - 46445865ns]
closefile4           187269ops    18726ops/s   0.0mb/s   1021.3ns/op [257ns - 8393238ns]
readfile4            187268ops    18725ops/s 289.1mb/s   8606.8ns/op [990ns - 20224570ns]
openfile4            187267ops    18725ops/s   0.0mb/s 109088.7ns/op [1675ns - 45482678ns]
closefile3           187272ops    18726ops/s   0.0mb/s   1085.8ns/op [262ns - 39043772ns]
readfile3            187272ops    18726ops/s 288.7mb/s   8005.6ns/op [998ns - 7947118ns]
openfile3            187273ops    18726ops/s   0.0mb/s 113084.8ns/op [1616ns - 46637451ns]
closefile2           187273ops    18726ops/s   0.0mb/s    976.5ns/op [263ns - 6271568ns]
readfile2            187273ops    18726ops/s 288.8mb/s   8428.3ns/op [1023ns - 17601252ns]
openfile2            187277ops    18726ops/s   0.0mb/s 122112.5ns/op [1542ns - 46725278ns]
