Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.001: Web-server Version 3.1 personality successfully loaded
0.001: Populating and pre-allocating filesets
0.001: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.001: Removing logfiles tree (if exists)
0.002: Pre-allocating directories in logfiles tree
0.002: Pre-allocating files in logfiles tree
0.006: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.006: Removing bigfileset tree (if exists)
0.826: Pre-allocating directories in bigfileset tree
0.830: Pre-allocating files in bigfileset tree
1.573: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.573: Population and pre-allocation of filesets completed
1.573: Starting 1 filereader instances
2.576: Running...and log for each ten seconds...
12.580: parser_run Run took 10 seconds...
12.629: Per-Operation Breakdown
appendlog            113006ops    11300ops/s  88.0mb/s 5483096.8ns/op [36ns - 306179475ns]
closefile10          112907ops    11290ops/s   0.0mb/s    689.4ns/op [241ns - 1836043ns]
readfile10           112907ops    11290ops/s 173.5mb/s   7025.4ns/op [853ns - 88221095ns]
openfile10           112913ops    11291ops/s   0.0mb/s  81396.2ns/op [1310ns - 142065124ns]
closefile9           112915ops    11291ops/s   0.0mb/s    745.5ns/op [250ns - 7159631ns]
readfile9            112915ops    11291ops/s 173.8mb/s   7410.8ns/op [908ns - 62402565ns]
openfile9            112921ops    11291ops/s   0.0mb/s  79490.8ns/op [1353ns - 117285919ns]
closefile8           112923ops    11292ops/s   0.0mb/s    676.7ns/op [249ns - 2310445ns]
readfile8            112923ops    11292ops/s 173.8mb/s   6563.2ns/op [891ns - 48084392ns]
openfile8            112926ops    11292ops/s   0.0mb/s  78250.6ns/op [1349ns - 111664747ns]
closefile7           112929ops    11292ops/s   0.0mb/s    677.5ns/op [247ns - 2340213ns]
readfile7            112929ops    11292ops/s 174.4mb/s   8650.3ns/op [841ns - 55916627ns]
openfile7            112934ops    11293ops/s   0.0mb/s  84646.5ns/op [1408ns - 201375124ns]
closefile6           112935ops    11293ops/s   0.0mb/s    685.7ns/op [250ns - 1542991ns]
readfile6            112935ops    11293ops/s 173.7mb/s   6702.1ns/op [871ns - 37987425ns]
openfile6            112938ops    11293ops/s   0.0mb/s  85388.7ns/op [1436ns - 127102793ns]
closefile5           112938ops    11293ops/s   0.0mb/s    903.2ns/op [253ns - 12800966ns]
readfile5            112938ops    11293ops/s 173.9mb/s   6072.4ns/op [850ns - 17008680ns]
openfile5            112941ops    11293ops/s   0.0mb/s  82803.3ns/op [1402ns - 169738523ns]
closefile4           112944ops    11294ops/s   0.0mb/s    768.5ns/op [250ns - 4537775ns]
readfile4            112945ops    11294ops/s 173.6mb/s   6495.6ns/op [828ns - 35434876ns]
openfile4            112948ops    11294ops/s   0.0mb/s  91712.6ns/op [1395ns - 158807291ns]
closefile3           112951ops    11294ops/s   0.0mb/s    794.3ns/op [255ns - 6684162ns]
readfile3            112951ops    11294ops/s 174.8mb/s   6546.3ns/op [789ns - 42600371ns]
openfile3            112953ops    11295ops/s   0.0mb/s  91181.7ns/op [1388ns - 125712657ns]
closefile2           112958ops    11295ops/s   0.0mb/s    862.6ns/op [246ns - 20924496ns]
readfile2            112959ops    11295ops/s 174.5mb/s   6236.1ns/op [898ns - 30106661ns]
openfile2            112965ops    11296ops/s   0.0mb/s  89990.8ns/op [1347ns - 140871747ns]
closefile1           112973ops    11297ops/s   0.0mb/s    867.1ns/op [266ns - 12206905ns]
readfile1            112973ops    11297ops/s 173.7mb/s   8961.7ns/op [912ns - 117086263ns]
openfile1            112976ops    11297ops/s   0.0mb/s 102579.9ns/op [1466ns - 196085759ns]
12.629: IO Summary: 3501169 ops 350092.382 ops/s 112930/11300 rd/wr 1827.7mb/s   0.6ms/op
22.650: parser_run Run took 20 seconds...
22.700: Per-Operation Breakdown
appendlog            112330ops    11211ops/s  87.6mb/s 4887031.4ns/op [36ns - 338760407ns]
closefile10          112334ops    11212ops/s   0.0mb/s    731.9ns/op [256ns - 2569739ns]
readfile10           112334ops    11212ops/s 173.6mb/s   6491.3ns/op [859ns - 16974137ns]
openfile10           112332ops    11212ops/s   0.0mb/s  81337.1ns/op [1317ns - 158979124ns]
closefile9           112332ops    11212ops/s   0.0mb/s    830.3ns/op [249ns - 5500855ns]
