Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.001: Web-server Version 3.1 personality successfully loaded
0.001: Populating and pre-allocating filesets
0.001: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.001: Removing logfiles tree (if exists)
0.002: Pre-allocating directories in logfiles tree
0.002: Pre-allocating files in logfiles tree
0.006: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.006: Removing bigfileset tree (if exists)
0.789: Pre-allocating directories in bigfileset tree
0.793: Pre-allocating files in bigfileset tree
1.565: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.565: Population and pre-allocation of filesets completed
1.565: Starting 1 filereader instances
2.569: Running...and log for each ten seconds...
12.572: parser_run Run took 10 seconds...
12.622: Per-Operation Breakdown
appendlog            109468ops    10946ops/s  85.2mb/s 5763014.6ns/op [36ns - 337192246ns]
closefile10          109368ops    10936ops/s   0.0mb/s    995.3ns/op [256ns - 34647481ns]
readfile10           109368ops    10936ops/s 168.3mb/s   7462.0ns/op [851ns - 60106557ns]
openfile10           109371ops    10936ops/s   0.0mb/s  75708.0ns/op [1404ns - 166998365ns]
closefile9           109371ops    10936ops/s   0.0mb/s    806.8ns/op [250ns - 9668988ns]
readfile9            109371ops    10936ops/s 168.8mb/s   6762.4ns/op [884ns - 114339077ns]
openfile9            109371ops    10936ops/s   0.0mb/s  76171.4ns/op [1405ns - 152960955ns]
closefile8           109373ops    10936ops/s   0.0mb/s    785.4ns/op [248ns - 15490220ns]
readfile8            109373ops    10936ops/s 168.5mb/s   9627.3ns/op [847ns - 320500197ns]
openfile8            109376ops    10937ops/s   0.0mb/s  77838.7ns/op [1403ns - 232688116ns]
closefile7           109379ops    10937ops/s   0.0mb/s    634.1ns/op [258ns - 964770ns]
readfile7            109380ops    10937ops/s 168.2mb/s  10202.0ns/op [937ns - 321392262ns]
openfile7            109380ops    10937ops/s   0.0mb/s  74163.1ns/op [1473ns - 144262750ns]
closefile6           109383ops    10937ops/s   0.0mb/s    923.4ns/op [258ns - 24121142ns]
readfile6            109383ops    10937ops/s 168.3mb/s   9677.2ns/op [942ns - 322066485ns]
openfile6            109385ops    10938ops/s   0.0mb/s  87796.7ns/op [1436ns - 186352303ns]
closefile5           109387ops    10938ops/s   0.0mb/s    759.2ns/op [259ns - 5470418ns]
readfile5            109387ops    10938ops/s 168.9mb/s   6444.3ns/op [830ns - 38844951ns]
openfile5            109389ops    10938ops/s   0.0mb/s  80919.1ns/op [1436ns - 123826724ns]
closefile4           109389ops    10938ops/s   0.0mb/s    863.2ns/op [252ns - 17822904ns]
readfile4            109390ops    10938ops/s 169.3mb/s   6546.6ns/op [906ns - 33245161ns]
