Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.001: Web-server Version 3.1 personality successfully loaded
0.001: Populating and pre-allocating filesets
0.001: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.001: Removing logfiles tree (if exists)
0.002: Pre-allocating directories in logfiles tree
0.002: Pre-allocating files in logfiles tree
0.006: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.006: Removing bigfileset tree (if exists)
0.410: Pre-allocating directories in bigfileset tree
0.415: Pre-allocating files in bigfileset tree
0.542: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
0.542: Population and pre-allocation of filesets completed
0.542: Starting 1 filereader instances
1.545: Running...and log for each ten seconds...
11.556: parser_run Run took 10 seconds...
11.605: Per-Operation Breakdown
appendlog            201880ops    20173ops/s 157.8mb/s 366000.2ns/op [35ns - 82625762ns]
closefile10          201783ops    20163ops/s   0.0mb/s   1004.8ns/op [267ns - 7469675ns]
readfile10           201783ops    20163ops/s 311.0mb/s   7992.6ns/op [1038ns - 6914176ns]
openfile10           201790ops    20164ops/s   0.0mb/s 112023.1ns/op [1808ns - 95379148ns]
closefile9           201796ops    20164ops/s   0.0mb/s    972.2ns/op [261ns - 8275752ns]
readfile9            201796ops    20164ops/s 310.4mb/s   8146.2ns/op [1027ns - 9541780ns]
openfile9            201800ops    20165ops/s   0.0mb/s 115428.9ns/op [1656ns - 106355052ns]
closefile8           201803ops    20165ops/s   0.0mb/s    870.9ns/op [267ns - 5608391ns]
readfile8            201804ops    20165ops/s 310.7mb/s   8268.9ns/op [964ns - 23696219ns]
openfile8            201808ops    20165ops/s   0.0mb/s 112724.8ns/op [1812ns - 61274106ns]
closefile7           201812ops    20166ops/s   0.0mb/s    884.3ns/op [261ns - 5152593ns]
readfile7            201813ops    20166ops/s 310.7mb/s   7880.9ns/op [1011ns - 8501686ns]
openfile7            201818ops    20166ops/s   0.0mb/s 114270.2ns/op [1802ns - 106618797ns]
closefile6           201821ops    20167ops/s   0.0mb/s    975.6ns/op [261ns - 9254394ns]
readfile6            201821ops    20167ops/s 309.9mb/s   8219.8ns/op [1040ns - 20170455ns]
openfile6            201828ops    20167ops/s   0.0mb/s 113850.5ns/op [1634ns - 54597786ns]
closefile5           201833ops    20168ops/s   0.0mb/s    979.4ns/op [261ns - 5287135ns]
readfile5            201833ops    20168ops/s 311.2mb/s   8267.2ns/op [986ns - 9219431ns]
openfile5            201838ops    20168ops/s   0.0mb/s 115999.3ns/op [1695ns - 97808809ns]
closefile4           201843ops    20169ops/s   0.0mb/s    962.0ns/op [262ns - 4965762ns]
readfile4            201843ops    20169ops/s 311.3mb/s   7873.6ns/op [1013ns - 8514807ns]
openfile4            201848ops    20169ops/s   0.0mb/s 116298.4ns/op [1671ns - 52628944ns]
closefile3           201850ops    20170ops/s   0.0mb/s    882.0ns/op [264ns - 4099346ns]
readfile3            201851ops    20170ops/s 310.5mb/s   7844.9ns/op [981ns - 8056342ns]
openfile3            201856ops    20170ops/s   0.0mb/s 119185.1ns/op [1708ns - 43465112ns]
closefile2           201861ops    20171ops/s   0.0mb/s    956.9ns/op [268ns - 6162946ns]
readfile2            201862ops    20171ops/s 310.6mb/s   8847.5ns/op [1058ns - 102409409ns]
openfile2            201867ops    20171ops/s   0.0mb/s 124902.7ns/op [1873ns - 57751972ns]
closefile1           201870ops    20172ops/s   0.0mb/s   1024.4ns/op [277ns - 6588607ns]
readfile1            201871ops    20172ops/s 310.5mb/s   9160.2ns/op [884ns - 26663978ns]
openfile1            201879ops    20172ops/s   0.0mb/s 132355.3ns/op [1854ns - 102916735ns]
11.605: IO Summary: 6256761 ops 625198.415 ops/s 201674/20173 rd/wr 3264.6mb/s   0.1ms/op
21.617: parser_run Run took 20 seconds...
21.666: Per-Operation Breakdown
appendlog            176787ops    17660ops/s 137.7mb/s 659191.6ns/op [32ns - 189187022ns]
closefile10          176788ops    17660ops/s   0.0mb/s    848.2ns/op [252ns - 5735890ns]
readfile10           176788ops    17660ops/s 272.0mb/s   7533.9ns/op [929ns - 14716728ns]
openfile10           176784ops    17660ops/s   0.0mb/s 110370.3ns/op [1397ns - 127046652ns]
closefile9           176782ops    17660ops/s   0.0mb/s    991.2ns/op [260ns - 10950574ns]
readfile9            176782ops    17660ops/s 272.0mb/s   8135.4ns/op [949ns - 31526413ns]
openfile9            176780ops    17660ops/s   0.0mb/s 113758.3ns/op [1406ns - 116519536ns]
closefile8           176784ops    17660ops/s   0.0mb/s    901.0ns/op [255ns - 4041717ns]
readfile8            176783ops    17660ops/s 271.7mb/s   7640.6ns/op [946ns - 29351274ns]
openfile8            176781ops    17660ops/s   0.0mb/s 111859.4ns/op [1426ns - 137676347ns]
closefile7           176784ops    17660ops/s   0.0mb/s   1129.3ns/op [252ns - 32683035ns]
readfile7            176783ops    17660ops/s 271.1mb/s   7936.3ns/op [924ns - 24757435ns]
openfile7            176783ops    17660ops/s   0.0mb/s 111889.7ns/op [1428ns - 77023298ns]
closefile6           176781ops    17660ops/s   0.0mb/s    870.9ns/op [252ns - 3715325ns]
readfile6            176781ops    17660ops/s 272.3mb/s   8200.0ns/op [955ns - 31127087ns]
openfile6            176781ops    17660ops/s   0.0mb/s 113284.8ns/op [1504ns - 121632249ns]
closefile5           176786ops    17660ops/s   0.0mb/s   1067.8ns/op [257ns - 13505495ns]
readfile5            176786ops    17660ops/s 272.4mb/s   7846.8ns/op [915ns - 8214177ns]
openfile5            176789ops    17661ops/s   0.0mb/s 111145.3ns/op [1538ns - 51912972ns]
closefile4           176789ops    17661ops/s   0.0mb/s   1208.6ns/op [250ns - 16432564ns]
readfile4            176789ops    17661ops/s 272.0mb/s   7808.1ns/op [948ns - 18561513ns]
openfile4            176788ops    17660ops/s   0.0mb/s 115557.2ns/op [1504ns - 61945344ns]
closefile3           176790ops    17661ops/s   0.0mb/s   1177.0ns/op [264ns - 19042172ns]
