Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.001: Web-server Version 3.1 personality successfully loaded
0.001: Populating and pre-allocating filesets
0.001: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.001: Removing logfiles tree (if exists)
0.002: Pre-allocating directories in logfiles tree
0.002: Pre-allocating files in logfiles tree
0.006: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.006: Removing bigfileset tree (if exists)
0.790: Pre-allocating directories in bigfileset tree
0.794: Pre-allocating files in bigfileset tree
1.737: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.737: Population and pre-allocation of filesets completed
1.737: Starting 1 filereader instances
2.740: Running...and log for each ten seconds...
12.744: parser_run Run took 10 seconds...
12.795: Per-Operation Breakdown
appendlog            110214ops    11021ops/s  85.9mb/s 5959846.0ns/op [36ns - 302071687ns]
closefile10          110116ops    11011ops/s   0.0mb/s    806.1ns/op [257ns - 12123454ns]
readfile10           110117ops    11011ops/s 169.4mb/s   8119.3ns/op [887ns - 71179120ns]
openfile10           110120ops    11011ops/s   0.0mb/s  73054.8ns/op [1397ns - 163216588ns]
closefile9           110122ops    11011ops/s   0.0mb/s    679.7ns/op [258ns - 1899666ns]
readfile9            110122ops    11011ops/s 169.7mb/s   8622.2ns/op [935ns - 149558327ns]
openfile9            110124ops    11012ops/s   0.0mb/s  66377.0ns/op [1368ns - 105542011ns]
closefile8           110127ops    11012ops/s   0.0mb/s    662.9ns/op [259ns - 2493416ns]
readfile8            110127ops    11012ops/s 169.4mb/s   6399.8ns/op [933ns - 21846678ns]
openfile8            110131ops    11012ops/s   0.0mb/s  65682.2ns/op [1507ns - 149595693ns]
closefile7           110133ops    11012ops/s   0.0mb/s   1323.0ns/op [258ns - 59857326ns]
readfile7            110133ops    11012ops/s 170.3mb/s   5887.3ns/op [927ns - 10637937ns]
openfile7            110134ops    11013ops/s   0.0mb/s  65024.3ns/op [1355ns - 73691097ns]
closefile6           110138ops    11013ops/s   0.0mb/s    659.4ns/op [259ns - 1035721ns]
readfile6            110138ops    11013ops/s 169.0mb/s   6649.7ns/op [903ns - 39431577ns]
openfile6            110139ops    11013ops/s   0.0mb/s  84171.0ns/op [1549ns - 167426264ns]
closefile5           110143ops    11013ops/s   0.0mb/s   1568.9ns/op [253ns - 51099158ns]
readfile5            110143ops    11013ops/s 169.6mb/s   7287.9ns/op [896ns - 40023602ns]
openfile5            110149ops    11014ops/s   0.0mb/s  80989.7ns/op [1334ns - 168836555ns]
closefile4           110150ops    11014ops/s   0.0mb/s   1256.9ns/op [257ns - 60672809ns]
readfile4            110150ops    11014ops/s 170.1mb/s   6744.4ns/op [950ns - 21285926ns]
openfile4            110155ops    11015ops/s   0.0mb/s  74584.4ns/op [1513ns - 172614530ns]
closefile3           110156ops    11015ops/s   0.0mb/s    678.0ns/op [260ns - 1014589ns]
readfile3            110156ops    11015ops/s 169.6mb/s   7542.0ns/op [934ns - 48238362ns]
openfile3            110157ops    11015ops/s   0.0mb/s  85863.3ns/op [1343ns - 155214654ns]
closefile2           110161ops    11015ops/s   0.0mb/s   2569.6ns/op [265ns - 164688260ns]
readfile2            110161ops    11015ops/s 169.7mb/s   8045.3ns/op [956ns - 67110173ns]
openfile2            110163ops    11015ops/s   0.0mb/s  93691.6ns/op [1603ns - 161841942ns]
closefile1           110166ops    11016ops/s   0.0mb/s   1580.7ns/op [308ns - 79912150ns]
readfile1            110166ops    11016ops/s 169.9mb/s   6715.3ns/op [1048ns - 17120998ns]
openfile1            110169ops    11016ops/s   0.0mb/s 104511.1ns/op [1924ns - 160320716ns]
12.795: IO Summary: 3414480 ops 341422.366 ops/s 110133/11021 rd/wr 1782.5mb/s   0.6ms/op
22.801: parser_run Run took 20 seconds...
22.852: Per-Operation Breakdown
appendlog            106421ops    10639ops/s  83.1mb/s 5584641.7ns/op [37ns - 336309262ns]
closefile10          106426ops    10639ops/s   0.0mb/s   1165.8ns/op [255ns - 29895489ns]
readfile10           106425ops    10639ops/s 164.1mb/s   6077.7ns/op [913ns - 22261066ns]
openfile10           106423ops    10639ops/s   0.0mb/s  68142.1ns/op [1391ns - 122100789ns]
closefile9           106421ops    10639ops/s   0.0mb/s   1400.3ns/op [253ns - 44069208ns]
readfile9            106421ops    10639ops/s 164.4mb/s   6666.7ns/op [889ns - 49784408ns]
openfile9            106422ops    10639ops/s   0.0mb/s  79233.3ns/op [1440ns - 172050740ns]
closefile8           106421ops    10639ops/s   0.0mb/s    764.9ns/op [245ns - 3452610ns]
readfile8            106421ops    10639ops/s 163.7mb/s   6598.9ns/op [825ns - 43952612ns]
openfile8            106417ops    10638ops/s   0.0mb/s  79936.4ns/op [1314ns - 110513065ns]
closefile7           106415ops    10638ops/s   0.0mb/s   1165.6ns/op [250ns - 54830973ns]
readfile7            106415ops    10638ops/s 164.7mb/s   6983.0ns/op [943ns - 77467845ns]
openfile7            106415ops    10638ops/s   0.0mb/s  74992.9ns/op [1398ns - 116872830ns]
closefile6           106411ops    10638ops/s   0.0mb/s    731.1ns/op [255ns - 8420543ns]
readfile6            106411ops    10638ops/s 163.9mb/s   8096.3ns/op [811ns - 115869168ns]
openfile6            106410ops    10638ops/s   0.0mb/s  70689.5ns/op [1410ns - 199412850ns]
closefile5           106409ops    10637ops/s   0.0mb/s   1121.4ns/op [253ns - 17065584ns]
readfile5            106411ops    10638ops/s 163.6mb/s   7450.7ns/op [913ns - 34119531ns]
openfile5            106406ops    10637ops/s   0.0mb/s  78191.5ns/op [1434ns - 103080936ns]
closefile4           106406ops    10637ops/s   0.0mb/s   1346.2ns/op [256ns - 54821308ns]
readfile4            106406ops    10637ops/s 163.5mb/s   7142.0ns/op [990ns - 46297887ns]
openfile4            106407ops    10637ops/s   0.0mb/s  83998.4ns/op [1449ns - 170248902ns]
closefile3           106409ops    10637ops/s   0.0mb/s    834.8ns/op [254ns - 13034574ns]
readfile3            106410ops    10638ops/s 163.9mb/s   8125.6ns/op [975ns - 85470213ns]
openfile3            106413ops    10638ops/s   0.0mb/s  75348.2ns/op [1357ns - 96656235ns]
closefile2           106409ops    10637ops/s   0.0mb/s   1442.3ns/op [256ns - 63673237ns]
readfile2            106410ops    10638ops/s 163.5mb/s   7762.6ns/op [967ns - 37056001ns]
openfile2            106408ops    10637ops/s   0.0mb/s  87297.3ns/op [1424ns - 113379122ns]
closefile1           106406ops    10637ops/s   0.0mb/s    831.8ns/op [269ns - 14720058ns]
