Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.001: Web-server Version 3.1 personality successfully loaded
0.001: Populating and pre-allocating filesets
0.001: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.001: Removing logfiles tree (if exists)
0.002: Pre-allocating directories in logfiles tree
0.002: Pre-allocating files in logfiles tree
0.006: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.006: Removing bigfileset tree (if exists)
0.762: Pre-allocating directories in bigfileset tree
0.766: Pre-allocating files in bigfileset tree
1.414: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.414: Population and pre-allocation of filesets completed
1.414: Starting 1 filereader instances
2.418: Running...and log for each ten seconds...
12.421: parser_run Run took 10 seconds...
12.471: Per-Operation Breakdown
appendlog            111908ops    11190ops/s  87.5mb/s 5784859.0ns/op [35ns - 347038349ns]
closefile10          111811ops    11180ops/s   0.0mb/s    906.2ns/op [254ns - 19282972ns]
readfile10           111811ops    11180ops/s 172.8mb/s   7352.5ns/op [908ns - 86337792ns]
openfile10           111817ops    11181ops/s   0.0mb/s  77002.9ns/op [1337ns - 156720621ns]
closefile9           111818ops    11181ops/s   0.0mb/s   1002.7ns/op [258ns - 11087528ns]
readfile9            111818ops    11181ops/s 172.0mb/s   8294.7ns/op [936ns - 76208692ns]
openfile9            111822ops    11181ops/s   0.0mb/s  74394.5ns/op [1317ns - 157362567ns]
closefile8           111825ops    11182ops/s   0.0mb/s    829.3ns/op [259ns - 16264299ns]
readfile8            111825ops    11182ops/s 172.2mb/s   7209.9ns/op [877ns - 48011934ns]
openfile8            111831ops    11182ops/s   0.0mb/s  70153.3ns/op [1409ns - 157902635ns]
closefile7           111837ops    11183ops/s   0.0mb/s    902.6ns/op [257ns - 11870788ns]
readfile7            111837ops    11183ops/s 172.4mb/s   7568.4ns/op [919ns - 71929542ns]
openfile7            111843ops    11184ops/s   0.0mb/s  72476.6ns/op [1457ns - 188197240ns]
closefile6           111846ops    11184ops/s   0.0mb/s    724.2ns/op [260ns - 2983865ns]
readfile6            111846ops    11184ops/s 171.9mb/s   7794.0ns/op [924ns - 51417011ns]
openfile6            111848ops    11184ops/s   0.0mb/s  76574.4ns/op [1486ns - 199765340ns]
closefile5           111855ops    11185ops/s   0.0mb/s    673.4ns/op [254ns - 3083951ns]
readfile5            111855ops    11185ops/s 172.0mb/s   7557.9ns/op [1017ns - 64069084ns]
openfile5            111859ops    11185ops/s   0.0mb/s  75098.1ns/op [1516ns - 126889716ns]
closefile4           111867ops    11186ops/s   0.0mb/s    697.2ns/op [259ns - 1983425ns]
readfile4            111868ops    11186ops/s 172.6mb/s   5907.8ns/op [986ns - 7316845ns]
openfile4            111875ops    11187ops/s   0.0mb/s  76150.1ns/op [1500ns - 113674987ns]
closefile3           111877ops    11187ops/s   0.0mb/s    745.5ns/op [257ns - 3832223ns]
readfile3            111878ops    11187ops/s 172.2mb/s   7419.0ns/op [947ns - 61529284ns]
openfile3            111882ops    11187ops/s   0.0mb/s  79651.9ns/op [1385ns - 197147879ns]
closefile2           111885ops    11188ops/s   0.0mb/s   1615.6ns/op [262ns - 95189682ns]
readfile2            111885ops    11188ops/s 172.3mb/s   7382.8ns/op [1013ns - 42938913ns]
openfile2            111886ops    11188ops/s   0.0mb/s  91280.3ns/op [1716ns - 142674835ns]
closefile1           111889ops    11188ops/s   0.0mb/s   1044.1ns/op [278ns - 17532638ns]
readfile1            111889ops    11188ops/s 172.5mb/s   6580.5ns/op [1032ns - 36379290ns]
openfile1            111895ops    11189ops/s   0.0mb/s  98247.1ns/op [1834ns - 155480244ns]
12.471: IO Summary: 3467488 ops 346725.453 ops/s 111844/11190 rd/wr 1810.3mb/s   0.6ms/op
22.473: parser_run Run took 20 seconds...
22.531: Per-Operation Breakdown
appendlog            103941ops    10393ops/s  81.2mb/s 5627046.7ns/op [41ns - 341775731ns]
closefile10          104038ops    10403ops/s   0.0mb/s    765.6ns/op [247ns - 6310785ns]
readfile10           104038ops    10403ops/s 160.4mb/s   6289.5ns/op [1011ns - 19019053ns]
openfile10           104032ops    10402ops/s   0.0mb/s  66830.3ns/op [1408ns - 159184765ns]
closefile9           104031ops    10402ops/s   0.0mb/s    649.8ns/op [252ns - 1115445ns]
readfile9            104031ops    10402ops/s 160.4mb/s   6848.9ns/op [915ns - 27143974ns]
openfile9            104026ops    10402ops/s   0.0mb/s  72903.0ns/op [1464ns - 119656033ns]
closefile8           104024ops    10402ops/s   0.0mb/s    830.1ns/op [256ns - 16107367ns]
readfile8            104024ops    10402ops/s 160.6mb/s   6073.7ns/op [958ns - 32252538ns]
