Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.001: Web-server Version 3.1 personality successfully loaded
0.001: Populating and pre-allocating filesets
0.002: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.002: Removing logfiles tree (if exists)
0.002: Pre-allocating directories in logfiles tree
0.003: Pre-allocating files in logfiles tree
0.007: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.007: Removing bigfileset tree (if exists)
0.527: Pre-allocating directories in bigfileset tree
0.532: Pre-allocating files in bigfileset tree
0.677: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
0.677: Population and pre-allocation of filesets completed
0.677: Starting 1 filereader instances
1.680: Running...and log for each ten seconds...
11.698: parser_run Run took 10 seconds...
11.753: Per-Operation Breakdown
appendlog            190387ops    19020ops/s 148.8mb/s 501842.9ns/op [35ns - 121956520ns]
closefile10          190294ops    19011ops/s   0.0mb/s    966.2ns/op [259ns - 9187019ns]
readfile10           190294ops    19011ops/s 292.2mb/s   8576.9ns/op [909ns - 12170549ns]
openfile10           190296ops    19011ops/s   0.0mb/s 121849.3ns/op [1408ns - 109615448ns]
closefile9           190296ops    19011ops/s   0.0mb/s    935.7ns/op [252ns - 5803255ns]
readfile9            190296ops    19011ops/s 292.0mb/s   8967.6ns/op [912ns - 32319642ns]
openfile9            190298ops    19011ops/s   0.0mb/s 120460.5ns/op [1437ns - 96926768ns]
closefile8           190299ops    19011ops/s   0.0mb/s    951.4ns/op [260ns - 4325070ns]
readfile8            190299ops    19011ops/s 292.5mb/s   9110.1ns/op [975ns - 30351968ns]
openfile8            190299ops    19011ops/s   0.0mb/s 117775.9ns/op [1360ns - 82322750ns]
closefile7           190302ops    19012ops/s   0.0mb/s    963.4ns/op [258ns - 6628508ns]
readfile7            190302ops    19012ops/s 292.8mb/s   9077.8ns/op [1006ns - 35960177ns]
openfile7            190304ops    19012ops/s   0.0mb/s 119139.1ns/op [1400ns - 118943332ns]
closefile6           190309ops    19012ops/s   0.0mb/s    913.3ns/op [253ns - 7657900ns]
readfile6            190309ops    19012ops/s 292.4mb/s   8832.7ns/op [885ns - 27399466ns]
openfile6            190310ops    19012ops/s   0.0mb/s 123556.5ns/op [1368ns - 105646256ns]
closefile5           190312ops    19013ops/s   0.0mb/s    974.1ns/op [255ns - 15087958ns]
readfile5            190312ops    19013ops/s 293.0mb/s   8767.0ns/op [897ns - 13418038ns]
openfile5            190317ops    19013ops/s   0.0mb/s 118738.6ns/op [1460ns - 118641465ns]
closefile4           190318ops    19013ops/s   0.0mb/s    932.8ns/op [257ns - 8324735ns]
readfile4            190318ops    19013ops/s 293.8mb/s   8428.7ns/op [939ns - 8466215ns]
openfile4            190318ops    19013ops/s   0.0mb/s 119748.0ns/op [1418ns - 57639602ns]
closefile3           190321ops    19014ops/s   0.0mb/s   1046.7ns/op [262ns - 8562668ns]
readfile3            190321ops    19014ops/s 294.1mb/s   8889.5ns/op [907ns - 16502414ns]
openfile3            190323ops    19014ops/s   0.0mb/s 125805.5ns/op [1476ns - 87896523ns]
closefile2           190325ops    19014ops/s   0.0mb/s   1081.1ns/op [261ns - 7115720ns]
readfile2            190325ops    19014ops/s 292.3mb/s   9101.7ns/op [982ns - 13587634ns]
openfile2            190331ops    19015ops/s   0.0mb/s 131820.9ns/op [1441ns - 98526038ns]
closefile1           190331ops    19015ops/s   0.0mb/s    929.0ns/op [263ns - 8886118ns]
readfile1            190331ops    19015ops/s 294.0mb/s  10246.2ns/op [1020ns - 44853894ns]
openfile1            190333ops    19015ops/s   0.0mb/s 133762.6ns/op [1579ns - 118027194ns]
11.753: IO Summary: 5899730 ops 589396.505 ops/s 190125/19020 rd/wr 3077.7mb/s   0.2ms/op
21.756: parser_run Run took 20 seconds...
21.816: Per-Operation Breakdown
appendlog            170272ops    17026ops/s 133.1mb/s 532600.5ns/op [31ns - 172512071ns]
closefile10          170275ops    17026ops/s   0.0mb/s    956.7ns/op [258ns - 5647943ns]
readfile10           170276ops    17026ops/s 261.3mb/s   9097.9ns/op [970ns - 22844976ns]
openfile10           170279ops    17027ops/s   0.0mb/s 127092.9ns/op [1533ns - 161872018ns]
closefile9           170284ops    17027ops/s   0.0mb/s   1032.7ns/op [256ns - 6921042ns]
readfile9            170284ops    17027ops/s 261.9mb/s   9119.2ns/op [1000ns - 34116739ns]
openfile9            170288ops    17028ops/s   0.0mb/s 125936.6ns/op [1543ns - 72177693ns]
closefile8           170291ops    17028ops/s   0.0mb/s   1448.1ns/op [259ns - 33665231ns]
readfile8            170294ops    17028ops/s 262.6mb/s   8606.5ns/op [1019ns - 13707169ns]
openfile8            170300ops    17029ops/s   0.0mb/s 123158.6ns/op [1412ns - 162109132ns]
closefile7           170303ops    17029ops/s   0.0mb/s    909.5ns/op [257ns - 3792951ns]
readfile7            170304ops    17029ops/s 262.0mb/s   9034.0ns/op [897ns - 22790939ns]
openfile7            170304ops    17029ops/s   0.0mb/s 119136.0ns/op [1552ns - 159869492ns]
closefile6           170302ops    17029ops/s   0.0mb/s   1082.7ns/op [259ns - 28093626ns]
readfile6            170302ops    17029ops/s 262.6mb/s   9014.4ns/op [929ns - 37405809ns]
openfile6            170307ops    17029ops/s   0.0mb/s 120141.7ns/op [1525ns - 155487394ns]
closefile5           170308ops    17030ops/s   0.0mb/s   1028.9ns/op [258ns - 6401976ns]
readfile5            170308ops    17030ops/s 262.5mb/s   8853.4ns/op [906ns - 13326593ns]
openfile5            170306ops    17029ops/s   0.0mb/s 125775.0ns/op [1476ns - 84264135ns]
closefile4           170310ops    17030ops/s   0.0mb/s    991.8ns/op [263ns - 8934968ns]
readfile4            170310ops    17030ops/s 262.8mb/s   9827.8ns/op [953ns - 35134458ns]
openfile4            170314ops    17030ops/s   0.0mb/s 126493.9ns/op [1578ns - 86885812ns]
closefile3           170317ops    17030ops/s   0.0mb/s    947.6ns/op [258ns - 7079799ns]
readfile3            170317ops    17030ops/s 262.3mb/s   8999.8ns/op [977ns - 18862917ns]
openfile3            170321ops    17031ops/s   0.0mb/s 131505.0ns/op [1369ns - 79120484ns]
