Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.001: Web-server Version 3.1 personality successfully loaded
0.001: Populating and pre-allocating filesets
0.001: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.001: Removing logfiles tree (if exists)
0.002: Pre-allocating directories in logfiles tree
0.002: Pre-allocating files in logfiles tree
0.006: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.006: Removing bigfileset tree (if exists)
0.674: Pre-allocating directories in bigfileset tree
0.678: Pre-allocating files in bigfileset tree
0.822: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
0.822: Population and pre-allocation of filesets completed
0.823: Starting 1 filereader instances
1.826: Running...and log for each ten seconds...
11.830: parser_run Run took 10 seconds...
11.880: Per-Operation Breakdown
appendlog            198155ops    19814ops/s 155.1mb/s 489433.9ns/op [32ns - 76465013ns]
closefile10          198065ops    19805ops/s   0.0mb/s    908.3ns/op [264ns - 3696933ns]
readfile10           198065ops    19805ops/s 304.6mb/s   8387.2ns/op [885ns - 20976714ns]
openfile10           198066ops    19805ops/s   0.0mb/s 111366.6ns/op [1650ns - 61093301ns]
closefile9           198067ops    19805ops/s   0.0mb/s    918.0ns/op [263ns - 2819773ns]
readfile9            198067ops    19805ops/s 305.0mb/s   8260.2ns/op [952ns - 18214789ns]
openfile9            198069ops    19806ops/s   0.0mb/s 111242.2ns/op [1653ns - 94486141ns]
closefile8           198069ops    19806ops/s   0.0mb/s    882.9ns/op [264ns - 4080991ns]
readfile8            198069ops    19806ops/s 304.9mb/s   7865.9ns/op [1006ns - 7432670ns]
openfile8            198071ops    19806ops/s   0.0mb/s 110631.6ns/op [1663ns - 62513874ns]
closefile7           198072ops    19806ops/s   0.0mb/s   1080.2ns/op [266ns - 12686744ns]
readfile7            198072ops    19806ops/s 305.9mb/s   8380.2ns/op [986ns - 20762591ns]
openfile7            198074ops    19806ops/s   0.0mb/s 110776.5ns/op [1702ns - 146377184ns]
closefile6           198076ops    19806ops/s   0.0mb/s    905.5ns/op [264ns - 4763275ns]
readfile6            198076ops    19806ops/s 305.3mb/s   8363.0ns/op [929ns - 29736404ns]
