Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.001: Web-server Version 3.1 personality successfully loaded
0.001: Populating and pre-allocating filesets
0.002: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.002: Removing logfiles tree (if exists)
0.002: Pre-allocating directories in logfiles tree
0.002: Pre-allocating files in logfiles tree
0.007: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.007: Removing bigfileset tree (if exists)
0.826: Pre-allocating directories in bigfileset tree
0.830: Pre-allocating files in bigfileset tree
1.587: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.587: Population and pre-allocation of filesets completed
1.587: Starting 1 filereader instances
2.591: Running...and log for each ten seconds...
12.594: parser_run Run took 10 seconds...
12.644: Per-Operation Breakdown
appendlog            113526ops    11352ops/s  88.9mb/s 5276136.3ns/op [37ns - 305259229ns]
closefile10          113430ops    11342ops/s   0.0mb/s    624.6ns/op [251ns - 1529866ns]
readfile10           113430ops    11342ops/s 174.3mb/s   7412.0ns/op [877ns - 71918220ns]
openfile10           113434ops    11342ops/s   0.0mb/s  82374.2ns/op [1267ns - 156641580ns]
closefile9           113434ops    11342ops/s   0.0mb/s    708.4ns/op [254ns - 3325172ns]
readfile9            113434ops    11342ops/s 174.9mb/s   6609.0ns/op [836ns - 41362945ns]
openfile9            113438ops    11343ops/s   0.0mb/s  84894.4ns/op [1312ns - 191092306ns]
closefile8           113441ops    11343ops/s   0.0mb/s    647.4ns/op [257ns - 2571575ns]
readfile8            113441ops    11343ops/s 174.9mb/s   7212.4ns/op [882ns - 51302556ns]
openfile8            113443ops    11343ops/s   0.0mb/s  78566.3ns/op [1348ns - 149021274ns]
closefile7           113449ops    11344ops/s   0.0mb/s    996.2ns/op [253ns - 35620318ns]
readfile7            113449ops    11344ops/s 175.2mb/s   6972.5ns/op [872ns - 82849283ns]
openfile7            113453ops    11344ops/s   0.0mb/s  83973.5ns/op [1307ns - 161947978ns]
closefile6           113454ops    11344ops/s   0.0mb/s   1003.3ns/op [254ns - 28258909ns]
readfile6            113454ops    11344ops/s 174.6mb/s   6429.0ns/op [799ns - 22702299ns]
openfile6            113458ops    11345ops/s   0.0mb/s  90032.1ns/op [1257ns - 151777382ns]
closefile5           113461ops    11345ops/s   0.0mb/s    705.4ns/op [253ns - 6271379ns]
readfile5            113461ops    11345ops/s 174.9mb/s   7288.7ns/op [945ns - 88616301ns]
openfile5            113463ops    11345ops/s   0.0mb/s  94305.3ns/op [1340ns - 167205316ns]
closefile4           113464ops    11345ops/s   0.0mb/s    685.2ns/op [251ns - 1718436ns]
readfile4            113464ops    11345ops/s 174.4mb/s   6999.6ns/op [840ns - 89930730ns]
openfile4            113469ops    11346ops/s   0.0mb/s  89541.7ns/op [1281ns - 189292009ns]
closefile3           113471ops    11346ops/s   0.0mb/s    683.4ns/op [254ns - 3542807ns]
readfile3            113471ops    11346ops/s 174.4mb/s   8897.7ns/op [839ns - 47696451ns]
openfile3            113474ops    11346ops/s   0.0mb/s  92703.5ns/op [1448ns - 172984502ns]
closefile2           113477ops    11347ops/s   0.0mb/s    660.7ns/op [258ns - 2180428ns]
readfile2            113477ops    11347ops/s 175.0mb/s   6892.5ns/op [940ns - 37039727ns]
openfile2            113480ops    11347ops/s   0.0mb/s 105283.2ns/op [1384ns - 184267723ns]
closefile1           113484ops    11347ops/s   0.0mb/s    944.9ns/op [266ns - 12526974ns]
readfile1            113484ops    11347ops/s 175.2mb/s   6664.1ns/op [890ns - 23933550ns]
openfile1            113487ops    11348ops/s   0.0mb/s 109220.2ns/op [1437ns - 209428737ns]
12.644: IO Summary: 3517255 ops 351695.017 ops/s 113447/11352 rd/wr 1836.5mb/s   0.6ms/op
22.647: parser_run Run took 20 seconds...
22.697: Per-Operation Breakdown
appendlog            108684ops    10867ops/s  84.6mb/s 4990516.6ns/op [32ns - 259392135ns]
closefile10          108685ops    10868ops/s   0.0mb/s    709.5ns/op [254ns - 3211748ns]
readfile10           108686ops    10868ops/s 167.8mb/s   6401.3ns/op [832ns - 33076454ns]
openfile10           108685ops    10868ops/s   0.0mb/s  89950.7ns/op [1331ns - 190851263ns]
closefile9           108687ops    10868ops/s   0.0mb/s    756.1ns/op [253ns - 3637603ns]
readfile9            108687ops    10868ops/s 166.9mb/s   6528.8ns/op [912ns - 24547194ns]
openfile9            108688ops    10868ops/s   0.0mb/s  71888.2ns/op [1454ns - 111246491ns]
closefile8           108691ops    10868ops/s   0.0mb/s    628.0ns/op [256ns - 1441087ns]
readfile8            108691ops    10868ops/s 168.0mb/s   6924.1ns/op [825ns - 25427577ns]
openfile8            108692ops    10868ops/s   0.0mb/s  72855.2ns/op [1343ns - 126181923ns]
closefile7           108693ops    10868ops/s   0.0mb/s   1272.7ns/op [256ns - 58308386ns]
readfile7            108694ops    10868ops/s 167.5mb/s   6318.9ns/op [894ns - 28519225ns]
openfile7            108698ops    10869ops/s   0.0mb/s  89483.9ns/op [1399ns - 165746091ns]
closefile6           108704ops    10869ops/s   0.0mb/s    754.0ns/op [256ns - 5370785ns]
readfile6            108704ops    10869ops/s 167.1mb/s   6987.8ns/op [860ns - 34360742ns]
openfile6            108709ops    10870ops/s   0.0mb/s  83346.5ns/op [1385ns - 191533563ns]
closefile5           108711ops    10870ops/s   0.0mb/s   1159.2ns/op [254ns - 36495269ns]
readfile5            108711ops    10870ops/s 167.1mb/s   6893.9ns/op [885ns - 96664481ns]
openfile5            108711ops    10870ops/s   0.0mb/s  86804.2ns/op [1407ns - 152949640ns]
closefile4           108712ops    10870ops/s   0.0mb/s    696.6ns/op [251ns - 1991924ns]
readfile4            108712ops    10870ops/s 167.2mb/s   7265.4ns/op [896ns - 37962374ns]
openfile4            108711ops    10870ops/s   0.0mb/s  92101.5ns/op [1400ns - 221427767ns]
closefile3           108713ops    10870ops/s   0.0mb/s    682.8ns/op [260ns - 2658410ns]
readfile3            108713ops    10870ops/s 168.1mb/s   7462.4ns/op [910ns - 75543948ns]
openfile3            108713ops    10870ops/s   0.0mb/s  95025.8ns/op [1433ns - 192744983ns]
closefile2           108714ops    10870ops/s   0.0mb/s    969.9ns/op [254ns - 20240941ns]
readfile2            108715ops    10871ops/s 166.9mb/s   7836.3ns/op [858ns - 44729604ns]
openfile2            108716ops    10871ops/s   0.0mb/s 101091.2ns/op [1360ns - 185109662ns]
closefile1           108718ops    10871ops/s   0.0mb/s   1329.8ns/op [270ns - 57939116ns]
readfile1            108718ops    10871ops/s 167.8mb/s   8306.9ns/op [943ns - 60571797ns]
openfile1            108722ops    10871ops/s   0.0mb/s 106740.9ns/op [1392ns - 181311755ns]
22.697: IO Summary: 3369788 ops 336948.959 ops/s 108693/10867 rd/wr 1759.0mb/s   0.5ms/op
32.703: parser_run Run took 30 seconds...
32.752: Per-Operation Breakdown
appendlog            109613ops    10956ops/s  85.5mb/s 5120651.2ns/op [44ns - 300571741ns]
closefile10          109612ops    10956ops/s   0.0mb/s   1644.8ns/op [253ns - 78981488ns]
readfile10           109611ops    10956ops/s 169.3mb/s   6286.6ns/op [856ns - 19325979ns]
openfile10           109611ops    10956ops/s   0.0mb/s  77137.4ns/op [1198ns - 196500444ns]
closefile9           109610ops    10956ops/s   0.0mb/s    747.2ns/op [249ns - 10472990ns]
readfile9            109610ops    10956ops/s 168.5mb/s   6429.8ns/op [886ns - 20518148ns]
