Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.001: Web-server Version 3.1 personality successfully loaded
0.001: Populating and pre-allocating filesets
0.001: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.001: Removing logfiles tree (if exists)
0.002: Pre-allocating directories in logfiles tree
0.002: Pre-allocating files in logfiles tree
0.006: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.006: Removing bigfileset tree (if exists)
0.773: Pre-allocating directories in bigfileset tree
0.777: Pre-allocating files in bigfileset tree
1.568: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.568: Population and pre-allocation of filesets completed
1.569: Starting 1 filereader instances
2.572: Running...and log for each ten seconds...
12.576: parser_run Run took 10 seconds...
12.626: Per-Operation Breakdown
appendlog            110639ops    11063ops/s  86.1mb/s 5712104.1ns/op [42ns - 331229476ns]
closefile10          110541ops    11053ops/s   0.0mb/s    764.0ns/op [253ns - 11349551ns]
readfile10           110541ops    11053ops/s 170.9mb/s   9381.6ns/op [805ns - 246555922ns]
openfile10           110545ops    11053ops/s   0.0mb/s  74917.2ns/op [1210ns - 163079856ns]
closefile9           110550ops    11054ops/s   0.0mb/s    741.6ns/op [252ns - 9972679ns]
readfile9            110550ops    11054ops/s 170.5mb/s   7686.3ns/op [918ns - 44732495ns]
openfile9            110553ops    11054ops/s   0.0mb/s  77378.2ns/op [1194ns - 155973673ns]
closefile8           110557ops    11055ops/s   0.0mb/s    686.1ns/op [256ns - 2637210ns]
readfile8            110557ops    11055ops/s 170.8mb/s   7233.1ns/op [884ns - 38029916ns]
openfile8            110561ops    11055ops/s   0.0mb/s  78768.4ns/op [1140ns - 172213401ns]
closefile7           110565ops    11055ops/s   0.0mb/s    714.6ns/op [253ns - 8081953ns]
readfile7            110565ops    11055ops/s 170.7mb/s   9985.1ns/op [850ns - 246560478ns]
openfile7            110573ops    11056ops/s   0.0mb/s  80369.9ns/op [1284ns - 179523560ns]
closefile6           110582ops    11057ops/s   0.0mb/s   1007.4ns/op [251ns - 13785896ns]
readfile6            110582ops    11057ops/s 170.2mb/s   6543.9ns/op [928ns - 41887919ns]
openfile6            110587ops    11058ops/s   0.0mb/s  82183.4ns/op [1186ns - 118139776ns]
closefile5           110594ops    11058ops/s   0.0mb/s    707.7ns/op [252ns - 3487119ns]
readfile5            110594ops    11058ops/s 170.3mb/s   7690.7ns/op [864ns - 109832705ns]
openfile5            110600ops    11059ops/s   0.0mb/s  88878.7ns/op [1226ns - 231303219ns]
closefile4           110603ops    11059ops/s   0.0mb/s    661.6ns/op [250ns - 1795486ns]
readfile4            110604ops    11059ops/s 169.7mb/s   7110.0ns/op [957ns - 45668702ns]
openfile4            110606ops    11059ops/s   0.0mb/s  95784.3ns/op [1220ns - 196099757ns]
closefile3           110609ops    11060ops/s   0.0mb/s    852.8ns/op [255ns - 6871377ns]
readfile3            110611ops    11060ops/s 170.3mb/s   8702.7ns/op [926ns - 246475448ns]
openfile3            110619ops    11061ops/s   0.0mb/s  91164.8ns/op [1174ns - 208567472ns]
closefile2           110622ops    11061ops/s   0.0mb/s    907.4ns/op [254ns - 24011300ns]
readfile2            110622ops    11061ops/s 169.7mb/s  12231.0ns/op [901ns - 246540453ns]
openfile2            110626ops    11061ops/s   0.0mb/s  95518.4ns/op [1246ns - 168027689ns]
closefile1           110630ops    11062ops/s   0.0mb/s    834.8ns/op [258ns - 6003234ns]
