Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.001: Web-server Version 3.1 personality successfully loaded
0.001: Populating and pre-allocating filesets
0.001: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.001: Removing logfiles tree (if exists)
0.002: Pre-allocating directories in logfiles tree
0.002: Pre-allocating files in logfiles tree
0.006: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.006: Removing bigfileset tree (if exists)
0.541: Pre-allocating directories in bigfileset tree
0.546: Pre-allocating files in bigfileset tree
1.019: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.019: Population and pre-allocation of filesets completed
1.020: Starting 1 filereader instances
2.023: Running...and log for each ten seconds...
12.026: parser_run Run took 10 seconds...
12.075: Per-Operation Breakdown
appendlog            153584ops    15357ops/s 120.0mb/s 2810816.3ns/op [35ns - 239311091ns]
closefile10          153489ops    15348ops/s   0.0mb/s    655.5ns/op [250ns - 1494536ns]
readfile10           153490ops    15348ops/s 235.9mb/s   6794.8ns/op [899ns - 81138538ns]
openfile10           153493ops    15348ops/s   0.0mb/s  89600.7ns/op [1360ns - 161614838ns]
closefile9           153496ops    15348ops/s   0.0mb/s    788.3ns/op [248ns - 16080101ns]
readfile9            153496ops    15348ops/s 236.3mb/s   6338.8ns/op [902ns - 15957673ns]
openfile9            153501ops    15349ops/s   0.0mb/s  84647.8ns/op [1349ns - 176677218ns]
closefile8           153505ops    15349ops/s   0.0mb/s    714.5ns/op [253ns - 8520815ns]
readfile8            153505ops    15349ops/s 236.5mb/s   6278.3ns/op [930ns - 27632637ns]
openfile8            153510ops    15350ops/s   0.0mb/s  87165.5ns/op [1341ns - 153284912ns]
closefile7           153511ops    15350ops/s   0.0mb/s   1657.4ns/op [249ns - 123086487ns]
readfile7            153511ops    15350ops/s 236.8mb/s   7813.0ns/op [915ns - 73262602ns]
openfile7            153515ops    15350ops/s   0.0mb/s  98083.7ns/op [1393ns - 189623301ns]
closefile6           153519ops    15351ops/s   0.0mb/s   1055.5ns/op [255ns - 49050953ns]
readfile6            153519ops    15351ops/s 236.7mb/s   6067.7ns/op [859ns - 15481941ns]
openfile6            153524ops    15351ops/s   0.0mb/s  89351.0ns/op [1358ns - 145140656ns]
closefile5           153527ops    15351ops/s   0.0mb/s    656.5ns/op [253ns - 1846792ns]
readfile5            153527ops    15351ops/s 236.8mb/s   8080.3ns/op [940ns - 196045022ns]
openfile5            153530ops    15352ops/s   0.0mb/s  89662.4ns/op [1393ns - 219539213ns]
closefile4           153536ops    15352ops/s   0.0mb/s    632.8ns/op [252ns - 906899ns]
readfile4            153536ops    15352ops/s 236.1mb/s   6282.6ns/op [885ns - 63725092ns]
openfile4            153541ops    15353ops/s   0.0mb/s  96600.3ns/op [1324ns - 170505982ns]
closefile3           153546ops    15353ops/s   0.0mb/s    892.1ns/op [254ns - 13651912ns]
readfile3            153547ops    15353ops/s 236.1mb/s   7145.9ns/op [935ns - 36948269ns]
