Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.001: Web-server Version 3.1 personality successfully loaded
0.001: Populating and pre-allocating filesets
0.001: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.001: Removing logfiles tree (if exists)
0.002: Pre-allocating directories in logfiles tree
0.002: Pre-allocating files in logfiles tree
0.006: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.006: Removing bigfileset tree (if exists)
0.686: Pre-allocating directories in bigfileset tree
0.690: Pre-allocating files in bigfileset tree
0.847: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
0.847: Population and pre-allocation of filesets completed
0.847: Starting 1 filereader instances
1.851: Running...and log for each ten seconds...
11.854: parser_run Run took 10 seconds...
11.903: Per-Operation Breakdown
appendlog            197791ops    19778ops/s 154.1mb/s 576547.5ns/op [31ns - 356088582ns]
closefile10          197696ops    19768ops/s   0.0mb/s   1079.1ns/op [257ns - 7561665ns]
readfile10           197696ops    19768ops/s 304.4mb/s   8279.1ns/op [1031ns - 31906716ns]
openfile10           197697ops    19768ops/s   0.0mb/s 108637.6ns/op [1519ns - 33071874ns]
closefile9           197702ops    19769ops/s   0.0mb/s    847.5ns/op [257ns - 4600092ns]
readfile9            197702ops    19769ops/s 305.0mb/s   7993.5ns/op [965ns - 9149339ns]
openfile9            197703ops    19769ops/s   0.0mb/s 108203.8ns/op [1568ns - 167586425ns]
closefile8           197705ops    19769ops/s   0.0mb/s    876.0ns/op [259ns - 4557547ns]
readfile8            197705ops    19769ops/s 304.7mb/s   8336.3ns/op [923ns - 14166820ns]
openfile8            197706ops    19769ops/s   0.0mb/s 107588.3ns/op [1649ns - 154341643ns]
closefile7           197710ops    19770ops/s   0.0mb/s    953.0ns/op [264ns - 3912923ns]
readfile7            197710ops    19770ops/s 305.2mb/s   8075.2ns/op [947ns - 9549116ns]
openfile7            197714ops    19770ops/s   0.0mb/s 106020.1ns/op [1414ns - 24234361ns]
closefile6           197715ops    19770ops/s   0.0mb/s    920.6ns/op [255ns - 6091356ns]
readfile6            197715ops    19770ops/s 303.9mb/s   8293.9ns/op [923ns - 7871949ns]
openfile6            197719ops    19771ops/s   0.0mb/s 109919.2ns/op [1683ns - 212445299ns]
closefile5           197725ops    19771ops/s   0.0mb/s   1024.0ns/op [273ns - 4669814ns]
readfile5            197726ops    19771ops/s 303.8mb/s   8178.3ns/op [1021ns - 13365342ns]
openfile5            197727ops    19771ops/s   0.0mb/s 114415.9ns/op [1733ns - 246569529ns]
closefile4           197736ops    19772ops/s   0.0mb/s   1125.5ns/op [261ns - 29153245ns]
readfile4            197736ops    19772ops/s 304.5mb/s   8005.6ns/op [929ns - 5108115ns]
openfile4            197744ops    19773ops/s   0.0mb/s 111004.0ns/op [1389ns - 77892074ns]
closefile3           197749ops    19774ops/s   0.0mb/s    862.1ns/op [258ns - 4293796ns]
readfile3            197750ops    19774ops/s 304.7mb/s   8143.2ns/op [985ns - 6760859ns]
openfile3            197758ops    19774ops/s   0.0mb/s 116342.5ns/op [1602ns - 47624848ns]
closefile2           197762ops    19775ops/s   0.0mb/s    963.0ns/op [272ns - 6391266ns]
readfile2            197762ops    19775ops/s 304.7mb/s   8500.6ns/op [1011ns - 8528189ns]
openfile2            197767ops    19775ops/s   0.0mb/s 121207.4ns/op [1749ns - 162134591ns]
closefile1           197772ops    19776ops/s   0.0mb/s   1104.5ns/op [294ns - 4956088ns]
readfile1            197772ops    19776ops/s 304.9mb/s   8643.2ns/op [1049ns - 9937133ns]
openfile1            197778ops    19776ops/s   0.0mb/s 163140.4ns/op [1861ns - 291669170ns]
11.903: IO Summary: 6129650 ops 612923.768 ops/s 197714/19778 rd/wr 3199.9mb/s   0.2ms/op
21.907: parser_run Run took 20 seconds...
21.957: Per-Operation Breakdown
appendlog            175818ops    17579ops/s 137.4mb/s 835507.1ns/op [28ns - 123280584ns]
closefile10          175822ops    17579ops/s   0.0mb/s   1046.7ns/op [259ns - 29670187ns]
readfile10           175822ops    17579ops/s 270.8mb/s   8553.1ns/op [878ns - 85482455ns]
openfile10           175823ops    17579ops/s   0.0mb/s 105275.2ns/op [1355ns - 198005438ns]
closefile9           175823ops    17579ops/s   0.0mb/s    983.2ns/op [257ns - 5245220ns]
readfile9            175823ops    17579ops/s 270.8mb/s   8441.4ns/op [865ns - 38526193ns]
openfile9            175824ops    17579ops/s   0.0mb/s 103994.7ns/op [1419ns - 101304328ns]
closefile8           175827ops    17580ops/s   0.0mb/s    787.9ns/op [249ns - 3280276ns]
readfile8            175828ops    17580ops/s 271.1mb/s   8566.1ns/op [889ns - 26238838ns]
openfile8            175830ops    17580ops/s   0.0mb/s 104519.5ns/op [1386ns - 86907327ns]
closefile7           175830ops    17580ops/s   0.0mb/s   1032.7ns/op [253ns - 24101597ns]
readfile7            175830ops    17580ops/s 269.8mb/s   8228.8ns/op [925ns - 29114976ns]
openfile7            175826ops    17580ops/s   0.0mb/s 108507.4ns/op [1374ns - 122671432ns]
closefile6           175826ops    17580ops/s   0.0mb/s   1136.2ns/op [259ns - 39676449ns]
