Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.001: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.002: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.002: Removing logfiles tree (if exists)
0.003: Pre-allocating directories in logfiles tree
0.004: Pre-allocating files in logfiles tree
0.010: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.010: Removing bigfileset tree (if exists)
0.530: Pre-allocating directories in bigfileset tree
0.536: Pre-allocating files in bigfileset tree
1.020: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.020: Population and pre-allocation of filesets completed
1.020: Starting 1 filereader instances
2.023: Running...and log for each ten seconds...
12.027: parser_run Run took 10 seconds...
12.076: Per-Operation Breakdown
appendlog            150979ops    15097ops/s 118.2mb/s 3145748.2ns/op [35ns - 286943326ns]
closefile10          150884ops    15087ops/s   0.0mb/s    758.7ns/op [253ns - 8285260ns]
readfile10           150885ops    15087ops/s 232.4mb/s   6524.4ns/op [822ns - 76612831ns]
openfile10           150887ops    15088ops/s   0.0mb/s  92765.5ns/op [1303ns - 204642975ns]
closefile9           150889ops    15088ops/s   0.0mb/s    765.7ns/op [256ns - 8601678ns]
readfile9            150889ops    15088ops/s 232.1mb/s   6838.5ns/op [821ns - 64040523ns]
openfile9            150892ops    15088ops/s   0.0mb/s  88081.9ns/op [1383ns - 156576829ns]
closefile8           150897ops    15089ops/s   0.0mb/s    921.4ns/op [250ns - 24744089ns]
readfile8            150897ops    15089ops/s 232.3mb/s   6966.0ns/op [866ns - 110906076ns]
openfile8            150900ops    15089ops/s   0.0mb/s  92287.5ns/op [1415ns - 227585355ns]
closefile7           150903ops    15089ops/s   0.0mb/s    797.7ns/op [258ns - 12862702ns]
readfile7            150903ops    15089ops/s 232.5mb/s   6856.0ns/op [920ns - 55554467ns]
openfile7            150907ops    15090ops/s   0.0mb/s  83081.0ns/op [1400ns - 159377080ns]
closefile6           150912ops    15090ops/s   0.0mb/s   1198.5ns/op [247ns - 35877113ns]
readfile6            150913ops    15090ops/s 232.3mb/s   6683.3ns/op [848ns - 50413007ns]
openfile6            150914ops    15090ops/s   0.0mb/s  86930.7ns/op [1367ns - 152439374ns]
closefile5           150917ops    15091ops/s   0.0mb/s    731.3ns/op [254ns - 6710135ns]
readfile5            150917ops    15091ops/s 232.2mb/s   6491.5ns/op [896ns - 33663556ns]
openfile5            150919ops    15091ops/s   0.0mb/s  84061.2ns/op [1352ns - 139977140ns]
closefile4           150922ops    15091ops/s   0.0mb/s    636.7ns/op [259ns - 1004948ns]
readfile4            150922ops    15091ops/s 232.5mb/s   7154.7ns/op [902ns - 78861327ns]
openfile4            150928ops    15092ops/s   0.0mb/s  88780.5ns/op [1377ns - 154467585ns]
closefile3           150933ops    15092ops/s   0.0mb/s   1046.3ns/op [257ns - 22857749ns]
readfile3            150933ops    15092ops/s 233.0mb/s   7299.4ns/op [908ns - 109004971ns]
openfile3            150937ops    15093ops/s   0.0mb/s  92857.4ns/op [1272ns - 160327798ns]
closefile2           150939ops    15093ops/s   0.0mb/s    843.2ns/op [261ns - 25730592ns]
readfile2            150939ops    15093ops/s 232.0mb/s   6334.7ns/op [937ns - 56336176ns]
openfile2            150942ops    15093ops/s   0.0mb/s  98762.3ns/op [1409ns - 175977303ns]
closefile1           150947ops    15094ops/s   0.0mb/s    784.7ns/op [266ns - 16606100ns]
readfile1            150947ops    15094ops/s 233.2mb/s  10511.4ns/op [938ns - 95905274ns]
openfile1            150953ops    15094ops/s   0.0mb/s 111768.4ns/op [1470ns - 193407613ns]
12.076: IO Summary: 4678446 ops 467808.374 ops/s 150903/15097 rd/wr 2442.9mb/s   0.4ms/op
22.078: parser_run Run took 20 seconds...
22.127: Per-Operation Breakdown
appendlog            138232ops    13822ops/s 108.1mb/s 3094982.3ns/op [31ns - 253411206ns]
closefile10          138233ops    13822ops/s   0.0mb/s    715.2ns/op [258ns - 1850393ns]
readfile10           138232ops    13822ops/s 212.8mb/s   6516.7ns/op [897ns - 82775591ns]
openfile10           138232ops    13822ops/s   0.0mb/s  84111.4ns/op [1256ns - 210727470ns]
closefile9           138231ops    13822ops/s   0.0mb/s    809.7ns/op [254ns - 12978670ns]
readfile9            138231ops    13822ops/s 212.8mb/s   6230.2ns/op [877ns - 12993400ns]
openfile9            138234ops    13822ops/s   0.0mb/s  87650.9ns/op [1195ns - 171155341ns]
closefile8           138231ops    13822ops/s   0.0mb/s    838.1ns/op [253ns - 12507869ns]
readfile8            138232ops    13822ops/s 213.1mb/s   6103.3ns/op [865ns - 34715506ns]
openfile8            138235ops    13822ops/s   0.0mb/s  80489.6ns/op [1224ns - 177208454ns]
closefile7           138236ops    13822ops/s   0.0mb/s    678.9ns/op [254ns - 3493138ns]
readfile7            138236ops    13822ops/s 213.4mb/s   7002.2ns/op [933ns - 70730459ns]
openfile7            138236ops    13822ops/s   0.0mb/s  82743.3ns/op [1313ns - 200808198ns]
closefile6           138233ops    13822ops/s   0.0mb/s    746.9ns/op [251ns - 11901962ns]
readfile6            138232ops    13822ops/s 213.2mb/s   7027.0ns/op [929ns - 77208428ns]
openfile6            138232ops    13822ops/s   0.0mb/s  96593.1ns/op [1319ns - 204896220ns]
closefile5           138229ops    13822ops/s   0.0mb/s    778.2ns/op [249ns - 15913814ns]
readfile5            138229ops    13822ops/s 212.5mb/s   7826.0ns/op [952ns - 95339316ns]
openfile5            138235ops    13822ops/s   0.0mb/s  92051.8ns/op [1324ns - 200810733ns]
closefile4           138233ops    13822ops/s   0.0mb/s    770.3ns/op [258ns - 4893182ns]
readfile4            138234ops    13822ops/s 212.9mb/s   7307.6ns/op [915ns - 76002615ns]
