Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.001: Web-server Version 3.1 personality successfully loaded
0.001: Populating and pre-allocating filesets
0.001: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.001: Removing logfiles tree (if exists)
0.002: Pre-allocating directories in logfiles tree
0.002: Pre-allocating files in logfiles tree
0.006: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.006: Removing bigfileset tree (if exists)
0.481: Pre-allocating directories in bigfileset tree
0.485: Pre-allocating files in bigfileset tree
0.886: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
0.886: Population and pre-allocation of filesets completed
0.886: Starting 1 filereader instances
1.889: Running...and log for each ten seconds...
11.892: parser_run Run took 10 seconds...
11.943: Per-Operation Breakdown
appendlog            147193ops    14718ops/s 114.8mb/s 3111859.6ns/op [35ns - 225150436ns]
closefile10          147100ops    14709ops/s   0.0mb/s    717.9ns/op [256ns - 3100751ns]
readfile10           147100ops    14709ops/s 226.2mb/s  10216.9ns/op [829ns - 85744353ns]
openfile10           147100ops    14709ops/s   0.0mb/s  92354.3ns/op [1254ns - 200626905ns]
closefile9           147100ops    14709ops/s   0.0mb/s    654.9ns/op [253ns - 1638601ns]
readfile9            147100ops    14709ops/s 226.6mb/s   9649.4ns/op [919ns - 84778178ns]
openfile9            147100ops    14709ops/s   0.0mb/s  83346.6ns/op [1192ns - 164610393ns]
closefile8           147100ops    14709ops/s   0.0mb/s   1476.5ns/op [253ns - 109077847ns]
readfile8            147100ops    14709ops/s 226.3mb/s  10776.1ns/op [904ns - 83289726ns]
openfile8            147100ops    14709ops/s   0.0mb/s  92990.1ns/op [1240ns - 188964766ns]
closefile7           147100ops    14709ops/s   0.0mb/s    772.7ns/op [257ns - 8251054ns]
readfile7            147100ops    14709ops/s 226.0mb/s   6752.6ns/op [848ns - 64412449ns]
openfile7            147100ops    14709ops/s   0.0mb/s  83562.0ns/op [1228ns - 203704078ns]
closefile6           147100ops    14709ops/s   0.0mb/s   1199.3ns/op [256ns - 45474808ns]
readfile6            147100ops    14709ops/s 227.0mb/s   9892.3ns/op [728ns - 84625737ns]
openfile6            147100ops    14709ops/s   0.0mb/s  95062.2ns/op [1219ns - 188990081ns]
closefile5           147100ops    14709ops/s   0.0mb/s    789.6ns/op [256ns - 9780383ns]
readfile5            147100ops    14709ops/s 226.7mb/s  10056.5ns/op [935ns - 83554340ns]
openfile5            147100ops    14709ops/s   0.0mb/s  88766.4ns/op [1212ns - 188889724ns]
closefile4           147100ops    14709ops/s   0.0mb/s    661.4ns/op [256ns - 1779915ns]
readfile4            147100ops    14709ops/s 226.9mb/s   8941.5ns/op [909ns - 84608785ns]
openfile4            147100ops    14709ops/s   0.0mb/s  92812.9ns/op [1202ns - 164843551ns]
closefile3           147100ops    14709ops/s   0.0mb/s    913.0ns/op [256ns - 19231496ns]
readfile3            147100ops    14709ops/s 227.2mb/s  11118.1ns/op [949ns - 84905060ns]
openfile3            147100ops    14709ops/s   0.0mb/s  96931.9ns/op [1253ns - 171831520ns]
closefile2           147100ops    14709ops/s   0.0mb/s   1189.6ns/op [257ns - 25314192ns]
readfile2            147100ops    14709ops/s 226.2mb/s  10938.7ns/op [931ns - 106611523ns]
openfile2            147100ops    14709ops/s   0.0mb/s 106077.9ns/op [1194ns - 207655387ns]
closefile1           147100ops    14709ops/s   0.0mb/s    709.8ns/op [263ns - 3519331ns]
readfile1            147100ops    14709ops/s 226.8mb/s  22564.5ns/op [841ns - 85840659ns]
openfile1            147100ops    14709ops/s   0.0mb/s 115064.6ns/op [1245ns - 187676171ns]
11.943: IO Summary: 4560193 ops 455988.572 ops/s 147090/14718 rd/wr 2380.7mb/s   0.4ms/op
22.031: parser_run Run took 20 seconds...
22.080: Per-Operation Breakdown
appendlog            137044ops    13588ops/s 106.4mb/s 3109914.9ns/op [35ns - 255666882ns]
closefile10          137047ops    13588ops/s   0.0mb/s    701.0ns/op [254ns - 3536819ns]
readfile10           137047ops    13588ops/s 209.6mb/s   6165.3ns/op [757ns - 18858854ns]
openfile10           137048ops    13588ops/s   0.0mb/s  82060.4ns/op [1151ns - 166058905ns]
closefile9           137051ops    13588ops/s   0.0mb/s   2146.1ns/op [256ns - 141382244ns]
readfile9            137051ops    13588ops/s 209.5mb/s   6484.2ns/op [944ns - 40746513ns]
openfile9            137053ops    13589ops/s   0.0mb/s  82497.9ns/op [1193ns - 167906782ns]
closefile8           137054ops    13589ops/s   0.0mb/s    705.8ns/op [253ns - 7771896ns]
readfile8            137054ops    13589ops/s 208.9mb/s   7555.1ns/op [913ns - 60770530ns]
openfile8            137054ops    13589ops/s   0.0mb/s  83521.9ns/op [1141ns - 145594158ns]
closefile7           137056ops    13589ops/s   0.0mb/s    747.4ns/op [253ns - 11826478ns]
readfile7            137056ops    13589ops/s 209.2mb/s   6531.9ns/op [856ns - 35290767ns]
