Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.001: Web-server Version 3.1 personality successfully loaded
0.001: Populating and pre-allocating filesets
0.001: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.001: Removing logfiles tree (if exists)
0.002: Pre-allocating directories in logfiles tree
0.002: Pre-allocating files in logfiles tree
0.006: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.006: Removing bigfileset tree (if exists)
0.768: Pre-allocating directories in bigfileset tree
0.772: Pre-allocating files in bigfileset tree
1.387: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.387: Population and pre-allocation of filesets completed
1.387: Starting 1 filereader instances
2.391: Running...and log for each ten seconds...
12.395: parser_run Run took 10 seconds...
12.443: Per-Operation Breakdown
appendlog            116767ops    11676ops/s  91.2mb/s 5048412.0ns/op [34ns - 424503727ns]
closefile10          116670ops    11666ops/s   0.0mb/s    827.9ns/op [256ns - 8709940ns]
readfile10           116670ops    11666ops/s 179.7mb/s   6432.9ns/op [886ns - 42322766ns]
openfile10           116672ops    11666ops/s   0.0mb/s  81273.9ns/op [1269ns - 168087365ns]
closefile9           116677ops    11667ops/s   0.0mb/s    722.3ns/op [250ns - 4187408ns]
readfile9            116678ops    11667ops/s 180.0mb/s   6872.2ns/op [891ns - 64042708ns]
openfile9            116682ops    11667ops/s   0.0mb/s  82167.8ns/op [1260ns - 170870267ns]
closefile8           116682ops    11667ops/s   0.0mb/s    676.5ns/op [254ns - 2971708ns]
readfile8            116682ops    11667ops/s 179.0mb/s   6104.0ns/op [829ns - 17618968ns]
openfile8            116684ops    11667ops/s   0.0mb/s  91614.8ns/op [1221ns - 226583671ns]
closefile7           116687ops    11668ops/s   0.0mb/s    732.5ns/op [257ns - 2651439ns]
readfile7            116687ops    11668ops/s 180.3mb/s   7423.5ns/op [912ns - 48200039ns]
openfile7            116690ops    11668ops/s   0.0mb/s  77021.2ns/op [1245ns - 183784485ns]
closefile6           116691ops    11668ops/s   0.0mb/s   1379.5ns/op [251ns - 73093141ns]
readfile6            116691ops    11668ops/s 179.3mb/s   6465.8ns/op [875ns - 26101966ns]
openfile6            116692ops    11668ops/s   0.0mb/s  85676.4ns/op [1339ns - 246826101ns]
closefile5           116692ops    11668ops/s   0.0mb/s    829.6ns/op [253ns - 12021930ns]
readfile5            116692ops    11668ops/s 179.9mb/s   9681.4ns/op [790ns - 189225896ns]
openfile5            116692ops    11668ops/s   0.0mb/s  91320.3ns/op [1361ns - 129413587ns]
closefile4           116693ops    11668ops/s   0.0mb/s    696.4ns/op [248ns - 3778613ns]
readfile4            116694ops    11668ops/s 179.9mb/s   5997.2ns/op [915ns - 7423969ns]
openfile4            116697ops    11669ops/s   0.0mb/s  96038.0ns/op [1336ns - 177922476ns]
closefile3           116700ops    11669ops/s   0.0mb/s    687.7ns/op [253ns - 2558807ns]
readfile3            116700ops    11669ops/s 180.0mb/s   7424.7ns/op [928ns - 106510847ns]
openfile3            116701ops    11669ops/s   0.0mb/s  88862.1ns/op [1396ns - 163850885ns]
closefile2           116705ops    11669ops/s   0.0mb/s    822.8ns/op [257ns - 11037532ns]
readfile2            116705ops    11669ops/s 179.7mb/s   6109.3ns/op [875ns - 6430610ns]
openfile2            116709ops    11670ops/s   0.0mb/s 102935.8ns/op [1379ns - 161183169ns]
closefile1           116711ops    11670ops/s   0.0mb/s    952.6ns/op [268ns - 10162703ns]
readfile1            116711ops    11670ops/s 179.7mb/s   9588.7ns/op [860ns - 168212325ns]
openfile1            116717ops    11671ops/s   0.0mb/s 102964.3ns/op [1436ns - 132673459ns]
12.443: IO Summary: 3617521 ops 361720.169 ops/s 116681/11676 rd/wr 1888.7mb/s   0.5ms/op
22.507: parser_run Run took 20 seconds...
22.562: Per-Operation Breakdown
