Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.001: Web-server Version 3.1 personality successfully loaded
0.001: Populating and pre-allocating filesets
0.002: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.002: Removing logfiles tree (if exists)
0.002: Pre-allocating directories in logfiles tree
0.002: Pre-allocating files in logfiles tree
0.006: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.006: Removing bigfileset tree (if exists)
0.967: Pre-allocating directories in bigfileset tree
0.971: Pre-allocating files in bigfileset tree
1.677: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
1.677: Population and pre-allocation of filesets completed
1.677: Starting 1 filereader instances
2.680: Running...and log for each ten seconds...
12.684: parser_run Run took 10 seconds...
12.733: Per-Operation Breakdown
appendlog            117628ops    11762ops/s  91.5mb/s 5172212.9ns/op [34ns - 279971517ns]
closefile10          117530ops    11752ops/s   0.0mb/s   1002.0ns/op [255ns - 29028338ns]
readfile10           117530ops    11752ops/s 180.7mb/s   6543.8ns/op [841ns - 68118989ns]
openfile10           117530ops    11752ops/s   0.0mb/s  77928.7ns/op [1317ns - 184585183ns]
closefile9           117531ops    11752ops/s   0.0mb/s    678.6ns/op [256ns - 1552629ns]
readfile9            117531ops    11752ops/s 181.3mb/s   6303.7ns/op [905ns - 46571178ns]
openfile9            117532ops    11752ops/s   0.0mb/s  86253.6ns/op [1352ns - 251673595ns]
closefile8           117533ops    11752ops/s   0.0mb/s   1052.7ns/op [251ns - 32275633ns]
readfile8            117533ops    11752ops/s 181.6mb/s   6275.2ns/op [802ns - 60555169ns]
openfile8            117533ops    11752ops/s   0.0mb/s  78249.3ns/op [1327ns - 161721637ns]
closefile7           117534ops    11753ops/s   0.0mb/s    687.6ns/op [257ns - 2397508ns]
readfile7            117535ops    11753ops/s 181.3mb/s   6602.9ns/op [901ns - 90641701ns]
openfile7            117536ops    11753ops/s   0.0mb/s  79153.6ns/op [1324ns - 243054176ns]
closefile6           117536ops    11753ops/s   0.0mb/s    820.4ns/op [248ns - 11379566ns]
readfile6            117536ops    11753ops/s 181.0mb/s   6534.6ns/op [831ns - 61531537ns]
openfile6            117537ops    11753ops/s   0.0mb/s  85122.7ns/op [1387ns - 199237970ns]
closefile5           117538ops    11753ops/s   0.0mb/s   1136.0ns/op [248ns - 58134800ns]
readfile5            117538ops    11753ops/s 180.8mb/s   6154.1ns/op [879ns - 35845640ns]
openfile5            117541ops    11753ops/s   0.0mb/s  81293.3ns/op [1298ns - 181286299ns]
closefile4           117541ops    11753ops/s   0.0mb/s    719.7ns/op [260ns - 4507986ns]
readfile4            117541ops    11753ops/s 180.9mb/s   6955.9ns/op [880ns - 40514810ns]
openfile4            117544ops    11754ops/s   0.0mb/s  93713.6ns/op [1340ns - 244006868ns]
closefile3           117548ops    11754ops/s   0.0mb/s    715.0ns/op [252ns - 5389738ns]
readfile3            117549ops    11754ops/s 181.4mb/s   6531.5ns/op [932ns - 28429891ns]
