Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.002: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.002: Removing logfiles tree (if exists)
0.003: Pre-allocating directories in logfiles tree
0.003: Pre-allocating files in logfiles tree
0.007: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.007: Removing bigfileset tree (if exists)
0.464: Pre-allocating directories in bigfileset tree
0.468: Pre-allocating files in bigfileset tree
0.839: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
0.839: Population and pre-allocation of filesets completed
0.839: Starting 1 filereader instances
1.842: Running...and log for each ten seconds...
11.846: parser_run Run took 10 seconds...
11.902: Per-Operation Breakdown
appendlog            151968ops    15196ops/s 118.7mb/s 2794779.5ns/op [25ns - 258311192ns]
closefile10          151943ops    15193ops/s   0.0mb/s    656.2ns/op [256ns - 2455808ns]
readfile10           151943ops    15193ops/s 234.4mb/s   7827.9ns/op [879ns - 136764021ns]
openfile10           151943ops    15193ops/s   0.0mb/s  82812.8ns/op [1169ns - 173858287ns]
closefile9           151943ops    15193ops/s   0.0mb/s    981.0ns/op [255ns - 19110365ns]
readfile9            151943ops    15193ops/s 233.8mb/s   7353.7ns/op [837ns - 129578600ns]
openfile9            151943ops    15193ops/s   0.0mb/s  89777.7ns/op [1306ns - 204172747ns]
closefile8           151943ops    15193ops/s   0.0mb/s    670.3ns/op [256ns - 1952235ns]
readfile8            151943ops    15193ops/s 233.3mb/s   7199.7ns/op [915ns - 117817132ns]
openfile8            151943ops    15193ops/s   0.0mb/s  92664.6ns/op [1238ns - 174558887ns]
closefile7           151943ops    15193ops/s   0.0mb/s    972.2ns/op [251ns - 48440642ns]
readfile7            151943ops    15193ops/s 234.4mb/s   6339.6ns/op [874ns - 24697961ns]
openfile7            151943ops    15193ops/s   0.0mb/s 100106.3ns/op [1316ns - 232530586ns]
closefile6           151943ops    15193ops/s   0.0mb/s    955.2ns/op [249ns - 25928141ns]
readfile6            151943ops    15193ops/s 233.7mb/s   7344.3ns/op [883ns - 104347797ns]
openfile6            151943ops    15193ops/s   0.0mb/s  97957.8ns/op [1349ns - 192431775ns]
closefile5           151943ops    15193ops/s   0.0mb/s    782.1ns/op [257ns - 11833031ns]
readfile5            151943ops    15193ops/s 234.6mb/s   6926.5ns/op [834ns - 81495806ns]
openfile5            151943ops    15193ops/s   0.0mb/s  96325.2ns/op [1307ns - 176074300ns]
closefile4           151943ops    15193ops/s   0.0mb/s    799.5ns/op [255ns - 4078399ns]
readfile4            151943ops    15193ops/s 234.6mb/s   7055.6ns/op [909ns - 83391806ns]
openfile4            151943ops    15193ops/s   0.0mb/s 102127.3ns/op [1279ns - 202237516ns]
closefile3           151943ops    15193ops/s   0.0mb/s    777.4ns/op [251ns - 6641065ns]
readfile3            151943ops    15193ops/s 233.5mb/s   7131.0ns/op [923ns - 150716785ns]
