Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.004: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.004: Removing logfiles tree (if exists)
0.007: Pre-allocating directories in logfiles tree
0.007: Pre-allocating files in logfiles tree
0.011: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.011: Removing bigfileset tree (if exists)
0.280: Pre-allocating directories in bigfileset tree
0.282: Pre-allocating files in bigfileset tree
0.410: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
0.410: Population and pre-allocation of filesets completed
0.410: Starting 1 filereader instances
1.414: Running...and log for each ten seconds...
11.422: parser_run Run took 10 seconds...
11.472: Per-Operation Breakdown
appendlog            190578ops    19045ops/s 148.6mb/s 500457.6ns/op [34ns - 124240534ns]
closefile10          190483ops    19036ops/s   0.0mb/s    776.3ns/op [256ns - 8658625ns]
readfile10           190483ops    19036ops/s 292.8mb/s  15309.7ns/op [722ns - 52394108ns]
openfile10           190486ops    19036ops/s   0.0mb/s 116164.8ns/op [1174ns - 105263059ns]
closefile9           190491ops    19037ops/s   0.0mb/s    902.1ns/op [258ns - 13198946ns]
readfile9            190491ops    19037ops/s 294.0mb/s  15935.5ns/op [804ns - 51074285ns]
openfile9            190493ops    19037ops/s   0.0mb/s 112057.4ns/op [1230ns - 162815505ns]
closefile8           190495ops    19037ops/s   0.0mb/s    788.0ns/op [258ns - 7915458ns]
readfile8            190496ops    19037ops/s 293.0mb/s  15097.4ns/op [756ns - 88425141ns]
openfile8            190499ops    19037ops/s   0.0mb/s 113656.1ns/op [1184ns - 119847877ns]
closefile7           190501ops    19038ops/s   0.0mb/s    775.2ns/op [261ns - 10475878ns]
readfile7            190502ops    19038ops/s 293.3mb/s  13888.9ns/op [859ns - 88575249ns]
openfile7            190504ops    19038ops/s   0.0mb/s 114962.4ns/op [1163ns - 120930268ns]
closefile6           190508ops    19038ops/s   0.0mb/s    715.8ns/op [257ns - 1980679ns]
readfile6            190508ops    19038ops/s 292.9mb/s  15490.7ns/op [891ns - 56831421ns]
openfile6            190514ops    19039ops/s   0.0mb/s 117188.0ns/op [1156ns - 99244320ns]
closefile5           190514ops    19039ops/s   0.0mb/s    990.9ns/op [255ns - 22320731ns]
readfile5            190514ops    19039ops/s 292.9mb/s  15625.2ns/op [709ns - 54374591ns]
openfile5            190515ops    19039ops/s   0.0mb/s 117802.5ns/op [1242ns - 95674090ns]
closefile4           190519ops    19039ops/s   0.0mb/s    730.6ns/op [260ns - 5035753ns]
readfile4            190519ops    19039ops/s 294.4mb/s  15049.2ns/op [839ns - 64289295ns]
openfile4            190524ops    19040ops/s   0.0mb/s 123230.6ns/op [1103ns - 116738015ns]
closefile3           190527ops    19040ops/s   0.0mb/s    792.7ns/op [257ns - 7281973ns]
readfile3            190527ops    19040ops/s 292.8mb/s  16784.8ns/op [757ns - 87938005ns]
openfile3            190535ops    19041ops/s   0.0mb/s 122392.3ns/op [1426ns - 112141144ns]
closefile2           190540ops    19041ops/s   0.0mb/s    836.3ns/op [265ns - 12912680ns]
readfile2            190540ops    19041ops/s 293.8mb/s  14624.6ns/op [822ns - 51934010ns]
openfile2            190551ops    19043ops/s   0.0mb/s 130855.5ns/op [1361ns - 118160510ns]
closefile1           190556ops    19043ops/s   0.0mb/s    918.0ns/op [268ns - 17852263ns]
readfile1            190556ops    19043ops/s 293.1mb/s  18234.5ns/op [791ns - 88451629ns]
openfile1            190559ops    19043ops/s   0.0mb/s 144803.0ns/op [1452ns - 117756936ns]
11.472: IO Summary: 5906028 ops 590214.746 ops/s 190388/19045 rd/wr 3081.6mb/s   0.2ms/op
21.475: parser_run Run took 20 seconds...
21.526: Per-Operation Breakdown
appendlog            178400ops    17836ops/s 139.4mb/s 585344.2ns/op [35ns - 267573456ns]
closefile10          178397ops    17836ops/s   0.0mb/s    730.9ns/op [256ns - 4989560ns]
readfile10           178397ops    17836ops/s 274.0mb/s   6728.3ns/op [726ns - 73513982ns]
openfile10           178400ops    17836ops/s   0.0mb/s 108048.3ns/op [1328ns - 78502492ns]
closefile9           178400ops    17836ops/s   0.0mb/s    814.7ns/op [251ns - 7009555ns]
readfile9            178400ops    17836ops/s 275.2mb/s   7356.5ns/op [722ns - 116107481ns]
openfile9            178401ops    17836ops/s   0.0mb/s 110789.9ns/op [1374ns - 93404186ns]
closefile8           178404ops    17836ops/s   0.0mb/s    795.2ns/op [251ns - 10527862ns]
readfile8            178403ops    17836ops/s 275.3mb/s   6364.5ns/op [717ns - 27530204ns]
openfile8            178404ops    17836ops/s   0.0mb/s 112643.6ns/op [1349ns - 195513714ns]
closefile7           178408ops    17837ops/s   0.0mb/s    723.9ns/op [259ns - 4627576ns]
readfile7            178407ops    17837ops/s 274.8mb/s   6254.2ns/op [700ns - 13214554ns]
openfile7            178408ops    17837ops/s   0.0mb/s 115843.3ns/op [1363ns - 124112472ns]
closefile6           178409ops    17837ops/s   0.0mb/s    718.0ns/op [258ns - 5601238ns]
readfile6            178409ops    17837ops/s 273.5mb/s   6898.7ns/op [714ns - 36831959ns]
openfile6            178407ops    17837ops/s   0.0mb/s 115779.8ns/op [1332ns - 102865607ns]
closefile5           178410ops    17837ops/s   0.0mb/s    817.7ns/op [254ns - 11799108ns]
readfile5            178410ops    17837ops/s 274.8mb/s   6442.8ns/op [802ns - 32287811ns]
openfile5            178417ops    17838ops/s   0.0mb/s 113260.7ns/op [1313ns - 115030068ns]
closefile4           178420ops    17838ops/s   0.0mb/s    841.0ns/op [253ns - 11469419ns]
readfile4            178420ops    17838ops/s 275.4mb/s   6827.8ns/op [695ns - 71757618ns]
openfile4            178420ops    17838ops/s   0.0mb/s 119393.4ns/op [1390ns - 160625578ns]
closefile3           178425ops    17838ops/s   0.0mb/s   1168.3ns/op [253ns - 40250027ns]
readfile3            178425ops    17838ops/s 275.9mb/s   6892.3ns/op [867ns - 34957060ns]
openfile3            178421ops    17838ops/s   0.0mb/s 125021.5ns/op [1338ns - 119803086ns]
closefile2           178421ops    17838ops/s   0.0mb/s    881.4ns/op [261ns - 9885740ns]
readfile2            178421ops    17838ops/s 274.4mb/s   6991.6ns/op [696ns - 44610383ns]
openfile2            178416ops    17838ops/s   0.0mb/s 127403.9ns/op [1409ns - 146249972ns]
closefile1           178417ops    17838ops/s   0.0mb/s    840.4ns/op [268ns - 5825275ns]
readfile1            178417ops    17838ops/s 274.6mb/s   7151.3ns/op [842ns - 37370794ns]
openfile1            178419ops    17838ops/s   0.0mb/s 128094.5ns/op [1448ns - 124157917ns]
21.526: IO Summary: 5530733 ops 552947.016 ops/s 178370/17836 rd/wr 2887.3mb/s   0.2ms/op
31.553: parser_run Run took 30 seconds...
31.603: Per-Operation Breakdown
appendlog            178526ops    17806ops/s 139.0mb/s 587365.1ns/op [38ns - 186808752ns]
closefile10          178528ops    17806ops/s   0.0mb/s    811.5ns/op [259ns - 11859942ns]
readfile10           178529ops    17806ops/s 275.0mb/s   6684.1ns/op [765ns - 43885752ns]
openfile10           178528ops    17806ops/s   0.0mb/s 111315.5ns/op [1231ns - 159265642ns]
closefile9           178530ops    17806ops/s   0.0mb/s   1208.6ns/op [259ns - 49499075ns]
readfile9            178530ops    17806ops/s 274.7mb/s   6139.4ns/op [743ns - 19213933ns]
openfile9            178532ops    17806ops/s   0.0mb/s 110358.3ns/op [1311ns - 133306414ns]
closefile8           178529ops    17806ops/s   0.0mb/s    970.1ns/op [254ns - 28014999ns]
readfile8            178530ops    17806ops/s 273.2mb/s   6215.2ns/op [719ns - 30439737ns]
openfile8            178530ops    17806ops/s   0.0mb/s 117598.3ns/op [1280ns - 169449585ns]
closefile7           178528ops    17806ops/s   0.0mb/s    925.3ns/op [251ns - 15505995ns]
readfile7            178528ops    17806ops/s 275.0mb/s   6418.9ns/op [742ns - 16171960ns]
openfile7            178533ops    17806ops/s   0.0mb/s 112656.4ns/op [1123ns - 167462258ns]
closefile6           178532ops    17806ops/s   0.0mb/s    733.2ns/op [256ns - 3509511ns]
readfile6            178532ops    17806ops/s 273.6mb/s   6664.3ns/op [821ns - 29327938ns]
openfile6            178533ops    17806ops/s   0.0mb/s 119843.9ns/op [1262ns - 180625176ns]
closefile5           178532ops    17806ops/s   0.0mb/s    843.6ns/op [260ns - 13838707ns]
readfile5            178532ops    17806ops/s 274.6mb/s   6678.5ns/op [815ns - 65481716ns]
openfile5            178529ops    17806ops/s   0.0mb/s 111695.0ns/op [1292ns - 139829218ns]
closefile4           178526ops    17806ops/s   0.0mb/s    793.1ns/op [261ns - 9864357ns]
readfile4            178526ops    17806ops/s 275.4mb/s   6984.9ns/op [624ns - 121449325ns]
openfile4            178528ops    17806ops/s   0.0mb/s 118953.8ns/op [1227ns - 154535381ns]
closefile3           178527ops    17806ops/s   0.0mb/s    800.7ns/op [262ns - 6267956ns]
readfile3            178528ops    17806ops/s 274.5mb/s   6341.9ns/op [773ns - 35849019ns]
openfile3            178528ops    17806ops/s   0.0mb/s 123848.2ns/op [1220ns - 166883013ns]
closefile2           178524ops    17805ops/s   0.0mb/s   1100.3ns/op [264ns - 22058805ns]
readfile2            178524ops    17805ops/s 273.5mb/s   6743.5ns/op [736ns - 22313885ns]
openfile2            178525ops    17805ops/s   0.0mb/s 125613.3ns/op [1205ns - 172384593ns]
closefile1           178525ops    17805ops/s   0.0mb/s    804.0ns/op [271ns - 5101425ns]
readfile1            178525ops    17805ops/s 273.5mb/s   6696.1ns/op [727ns - 34525173ns]
openfile1            178525ops    17805ops/s   0.0mb/s 128556.9ns/op [1211ns - 97770014ns]
31.603: IO Summary: 5534382 ops 551980.062 ops/s 178058/17806 rd/wr 2882.0mb/s   0.2ms/op
41.609: parser_run Run took 40 seconds...
41.658: Per-Operation Breakdown
appendlog            177093ops    17703ops/s 138.5mb/s 473566.3ns/op [36ns - 171522058ns]
closefile10          177093ops    17703ops/s   0.0mb/s    829.0ns/op [251ns - 11421580ns]
readfile10           177092ops    17703ops/s 273.0mb/s   6928.0ns/op [842ns - 35394757ns]
openfile10           177090ops    17703ops/s   0.0mb/s 113959.0ns/op [1404ns - 124586256ns]
closefile9           177086ops    17702ops/s   0.0mb/s    751.0ns/op [257ns - 6370521ns]
readfile9            177086ops    17702ops/s 273.0mb/s   6468.8ns/op [784ns - 27609635ns]
openfile9            177088ops    17702ops/s   0.0mb/s 113944.9ns/op [1369ns - 128215587ns]
closefile8           177093ops    17703ops/s   0.0mb/s    741.0ns/op [258ns - 4529702ns]
readfile8            177092ops    17703ops/s 273.2mb/s   6288.5ns/op [802ns - 13065824ns]
openfile8            177094ops    17703ops/s   0.0mb/s 113968.3ns/op [1434ns - 88484608ns]
closefile7           177093ops    17703ops/s   0.0mb/s   1144.0ns/op [257ns - 29484166ns]
readfile7            177094ops    17703ops/s 272.7mb/s   6539.1ns/op [743ns - 31832997ns]
openfile7            177089ops    17702ops/s   0.0mb/s 116643.9ns/op [1378ns - 126436988ns]
closefile6           177087ops    17702ops/s   0.0mb/s    829.1ns/op [258ns - 8843465ns]
readfile6            177087ops    17702ops/s 272.3mb/s   7105.2ns/op [778ns - 43740148ns]
openfile6            177087ops    17702ops/s   0.0mb/s 120359.1ns/op [1345ns - 264580251ns]
closefile5           177089ops    17702ops/s   0.0mb/s    805.8ns/op [260ns - 8079559ns]
readfile5            177089ops    17702ops/s 272.2mb/s   6908.8ns/op [766ns - 44167644ns]
openfile5            177088ops    17702ops/s   0.0mb/s 120180.2ns/op [1423ns - 127910055ns]
closefile4           177087ops    17702ops/s   0.0mb/s    796.7ns/op [254ns - 3770941ns]
readfile4            177087ops    17702ops/s 271.8mb/s   6113.0ns/op [740ns - 13258799ns]
openfile4            177090ops    17703ops/s   0.0mb/s 123459.6ns/op [1431ns - 128448661ns]
closefile3           177087ops    17702ops/s   0.0mb/s    740.3ns/op [259ns - 3479475ns]
readfile3            177086ops    17702ops/s 272.7mb/s   7601.3ns/op [757ns - 111377445ns]
openfile3            177091ops    17703ops/s   0.0mb/s 127889.0ns/op [1416ns - 95995509ns]
closefile2           177093ops    17703ops/s   0.0mb/s    950.4ns/op [257ns - 20059846ns]
readfile2            177093ops    17703ops/s 272.8mb/s   7201.4ns/op [864ns - 30989026ns]
openfile2            177092ops    17703ops/s   0.0mb/s 133213.0ns/op [1440ns - 126745153ns]
closefile1           177092ops    17703ops/s   0.0mb/s    842.9ns/op [269ns - 12407906ns]
readfile1            177093ops    17703ops/s 273.4mb/s   6918.8ns/op [775ns - 32139197ns]
openfile1            177094ops    17703ops/s   0.0mb/s 132759.2ns/op [1545ns - 129589282ns]
41.658: IO Summary: 5489795 ops 548778.731 ops/s 177025/17703 rd/wr 2865.6mb/s   0.2ms/op
51.664: parser_run Run took 50 seconds...
51.713: Per-Operation Breakdown
appendlog            176508ops    17644ops/s 137.7mb/s 614827.3ns/op [36ns - 194096895ns]
closefile10          176506ops    17644ops/s   0.0mb/s    809.4ns/op [256ns - 3906307ns]
readfile10           176506ops    17644ops/s 272.5mb/s   7164.9ns/op [714ns - 44021600ns]
openfile10           176508ops    17644ops/s   0.0mb/s 110311.4ns/op [1230ns - 161387627ns]
closefile9           176509ops    17644ops/s   0.0mb/s   1201.9ns/op [255ns - 62512723ns]
readfile9            176510ops    17644ops/s 272.1mb/s   7235.0ns/op [719ns - 49103808ns]
openfile9            176506ops    17644ops/s   0.0mb/s 113755.6ns/op [1234ns - 132991043ns]
closefile8           176503ops    17644ops/s   0.0mb/s    715.5ns/op [257ns - 11433835ns]
readfile8            176504ops    17644ops/s 271.8mb/s   8879.0ns/op [777ns - 200111984ns]
openfile8            176505ops    17644ops/s   0.0mb/s 112173.8ns/op [1202ns - 147288050ns]
closefile7           176506ops    17644ops/s   0.0mb/s    869.8ns/op [255ns - 18235432ns]
readfile7            176505ops    17644ops/s 272.0mb/s   6254.8ns/op [784ns - 35297295ns]
openfile7            176509ops    17644ops/s   0.0mb/s 115659.8ns/op [1249ns - 176480010ns]
closefile6           176510ops    17644ops/s   0.0mb/s    781.6ns/op [260ns - 6425514ns]
readfile6            176510ops    17644ops/s 271.6mb/s   6618.1ns/op [780ns - 29872307ns]
openfile6            176512ops    17645ops/s   0.0mb/s 116700.5ns/op [1323ns - 144621583ns]
closefile5           176512ops    17645ops/s   0.0mb/s   1085.8ns/op [251ns - 51868291ns]
readfile5            176512ops    17645ops/s 271.6mb/s   6514.4ns/op [748ns - 32317370ns]
openfile5            176516ops    17645ops/s   0.0mb/s 115519.0ns/op [1187ns - 137367612ns]
