Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.004: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.004: Removing logfiles tree (if exists)
0.007: Pre-allocating directories in logfiles tree
0.007: Pre-allocating files in logfiles tree
0.011: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.011: Removing bigfileset tree (if exists)
0.279: Pre-allocating directories in bigfileset tree
0.282: Pre-allocating files in bigfileset tree
0.480: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
0.480: Population and pre-allocation of filesets completed
0.480: Starting 1 filereader instances
1.484: Running...and log for each ten seconds...
11.488: parser_run Run took 10 seconds...
11.543: Per-Operation Breakdown
appendlog            188728ops    18870ops/s 147.0mb/s 493126.9ns/op [34ns - 156432923ns]
closefile10          188629ops    18860ops/s   0.0mb/s    885.2ns/op [257ns - 13740355ns]
readfile10           188629ops    18860ops/s 291.2mb/s  13251.9ns/op [795ns - 113201825ns]
openfile10           188629ops    18860ops/s   0.0mb/s 113753.4ns/op [1299ns - 119404953ns]
closefile9           188633ops    18860ops/s   0.0mb/s    745.1ns/op [260ns - 5793658ns]
readfile9            188634ops    18860ops/s 290.2mb/s  14993.3ns/op [861ns - 203098776ns]
openfile9            188634ops    18860ops/s   0.0mb/s 116356.8ns/op [1201ns - 102413946ns]
closefile8           188635ops    18860ops/s   0.0mb/s    777.4ns/op [254ns - 3504132ns]
readfile8            188635ops    18860ops/s 290.1mb/s  15168.0ns/op [716ns - 175408369ns]
openfile8            188637ops    18861ops/s   0.0mb/s 118456.5ns/op [1230ns - 125995588ns]
closefile7           188638ops    18861ops/s   0.0mb/s   1095.6ns/op [253ns - 25117774ns]
readfile7            188638ops    18861ops/s 290.2mb/s  13493.5ns/op [799ns - 55438417ns]
openfile7            188638ops    18861ops/s   0.0mb/s 116658.6ns/op [1227ns - 117677566ns]
closefile6           188639ops    18861ops/s   0.0mb/s    695.4ns/op [251ns - 2603584ns]
readfile6            188639ops    18861ops/s 291.0mb/s  12556.6ns/op [872ns - 55273025ns]
openfile6            188642ops    18861ops/s   0.0mb/s 117947.9ns/op [1200ns - 107912086ns]
closefile5           188644ops    18861ops/s   0.0mb/s   1063.2ns/op [258ns - 54180898ns]
readfile5            188644ops    18861ops/s 291.1mb/s  12064.3ns/op [801ns - 113233718ns]
openfile5            188645ops    18861ops/s   0.0mb/s 117399.9ns/op [1189ns - 96918980ns]
closefile4           188649ops    18862ops/s   0.0mb/s    812.3ns/op [257ns - 10073192ns]
readfile4            188649ops    18862ops/s 290.6mb/s  13889.3ns/op [747ns - 203127163ns]
openfile4            188651ops    18862ops/s   0.0mb/s 120419.6ns/op [1291ns - 98259851ns]
closefile3           188651ops    18862ops/s   0.0mb/s    832.7ns/op [260ns - 6409355ns]
readfile3            188651ops    18862ops/s 290.8mb/s  13398.3ns/op [895ns - 113223399ns]
openfile3            188654ops    18862ops/s   0.0mb/s 124996.3ns/op [1252ns - 141984232ns]
closefile2           188656ops    18862ops/s   0.0mb/s    954.2ns/op [261ns - 10521495ns]
readfile2            188657ops    18863ops/s 290.3mb/s  12798.8ns/op [846ns - 56973690ns]
openfile2            188658ops    18863ops/s   0.0mb/s 132997.3ns/op [1218ns - 177054142ns]
closefile1           188659ops    18863ops/s   0.0mb/s    885.5ns/op [270ns - 20169775ns]
readfile1            188659ops    18863ops/s 290.1mb/s  12911.5ns/op [922ns - 62575970ns]
openfile1            188662ops    18863ops/s   0.0mb/s 139792.9ns/op [1499ns - 158614229ns]
11.543: IO Summary: 5848046 ops 584706.685 ops/s 188612/18870 rd/wr 3052.7mb/s   0.2ms/op
21.650: parser_run Run took 20 seconds...
21.701: Per-Operation Breakdown
appendlog            179008ops    17713ops/s 138.4mb/s 690551.7ns/op [36ns - 176911671ns]
closefile10          179011ops    17713ops/s   0.0mb/s   1229.2ns/op [256ns - 69161763ns]
readfile10           179011ops    17713ops/s 272.2mb/s   8056.3ns/op [713ns - 105004047ns]
openfile10           179015ops    17713ops/s   0.0mb/s 105468.4ns/op [1340ns - 96804826ns]
closefile9           179017ops    17714ops/s   0.0mb/s    817.7ns/op [258ns - 27896088ns]
readfile9            179016ops    17713ops/s 272.3mb/s   6325.5ns/op [764ns - 34692713ns]
openfile9            179022ops    17714ops/s   0.0mb/s 108665.3ns/op [1362ns - 206547713ns]
