Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.004: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.004: Removing logfiles tree (if exists)
0.007: Pre-allocating directories in logfiles tree
0.007: Pre-allocating files in logfiles tree
0.011: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.011: Removing bigfileset tree (if exists)
0.299: Pre-allocating directories in bigfileset tree
0.301: Pre-allocating files in bigfileset tree
0.425: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
0.425: Population and pre-allocation of filesets completed
0.425: Starting 1 filereader instances
1.429: Running...and log for each ten seconds...
11.439: parser_run Run took 10 seconds...
11.495: Per-Operation Breakdown
appendlog            181755ops    18152ops/s 141.2mb/s 507377.5ns/op [36ns - 157470637ns]
closefile10          181656ops    18143ops/s   0.0mb/s    721.2ns/op [255ns - 6609800ns]
readfile10           181656ops    18143ops/s 278.4mb/s  12359.6ns/op [834ns - 58400409ns]
openfile10           181656ops    18143ops/s   0.0mb/s 121270.6ns/op [1400ns - 122825624ns]
closefile9           181656ops    18143ops/s   0.0mb/s    914.9ns/op [252ns - 9332135ns]
readfile9            181656ops    18143ops/s 279.6mb/s  12684.6ns/op [855ns - 56471283ns]
openfile9            181656ops    18143ops/s   0.0mb/s 123871.2ns/op [1404ns - 117236642ns]
closefile8           181656ops    18143ops/s   0.0mb/s    759.0ns/op [250ns - 5985649ns]
readfile8            181656ops    18143ops/s 279.0mb/s  13949.0ns/op [839ns - 58342030ns]
openfile8            181657ops    18143ops/s   0.0mb/s 121639.6ns/op [1321ns - 159652890ns]
closefile7           181657ops    18143ops/s   0.0mb/s    799.9ns/op [256ns - 12597870ns]
readfile7            181657ops    18143ops/s 279.2mb/s  14297.0ns/op [714ns - 57333254ns]
openfile7            181659ops    18143ops/s   0.0mb/s 121052.8ns/op [1407ns - 79169283ns]
closefile6           181659ops    18143ops/s   0.0mb/s    840.9ns/op [255ns - 12021984ns]
readfile6            181659ops    18143ops/s 279.9mb/s  16575.9ns/op [710ns - 288028786ns]
openfile6            181659ops    18143ops/s   0.0mb/s 123833.9ns/op [1291ns - 141535199ns]
closefile5           181659ops    18143ops/s   0.0mb/s    771.8ns/op [252ns - 7793558ns]
readfile5            181659ops    18143ops/s 279.8mb/s  15408.8ns/op [839ns - 58713711ns]
openfile5            181659ops    18143ops/s   0.0mb/s 126321.7ns/op [1421ns - 155337221ns]
closefile4           181660ops    18143ops/s   0.0mb/s    992.6ns/op [256ns - 15844795ns]
readfile4            181660ops    18143ops/s 280.1mb/s  16037.7ns/op [868ns - 101217214ns]
openfile4            181667ops    18144ops/s   0.0mb/s 127378.1ns/op [1403ns - 104158090ns]
closefile3           181668ops    18144ops/s   0.0mb/s    852.0ns/op [256ns - 8680336ns]
readfile3            181668ops    18144ops/s 279.8mb/s  20295.4ns/op [870ns - 58473330ns]
openfile3            181673ops    18144ops/s   0.0mb/s 129280.4ns/op [1341ns - 125331942ns]
closefile2           181679ops    18145ops/s   0.0mb/s    804.5ns/op [260ns - 5260425ns]
readfile2            181679ops    18145ops/s 279.6mb/s  18434.2ns/op [876ns - 59929040ns]
openfile2            181680ops    18145ops/s   0.0mb/s 139561.6ns/op [1392ns - 151616762ns]
closefile1           181681ops    18145ops/s   0.0mb/s    851.1ns/op [269ns - 9876858ns]
readfile1            181682ops    18145ops/s 279.5mb/s  22568.5ns/op [906ns - 58988234ns]
openfile1            181685ops    18145ops/s   0.0mb/s 163321.9ns/op [1649ns - 172705711ns]
