Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.136: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.136: Removing logfiles tree (if exists)
0.139: Pre-allocating directories in logfiles tree
0.139: Pre-allocating files in logfiles tree
0.143: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.143: Removing bigfileset tree (if exists)
0.452: Pre-allocating directories in bigfileset tree
0.455: Pre-allocating files in bigfileset tree
0.570: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
0.570: Population and pre-allocation of filesets completed
0.570: Starting 1 filereader instances
1.574: Running...and log for each ten seconds...
11.577: parser_run Run took 10 seconds...
11.638: Per-Operation Breakdown
appendlog            190034ops    18997ops/s 148.3mb/s 632157.0ns/op [33ns - 162173113ns]
closefile10          189936ops    18988ops/s   0.0mb/s    717.5ns/op [257ns - 4012718ns]
readfile10           189936ops    18988ops/s 292.3mb/s   9127.2ns/op [767ns - 64918335ns]
openfile10           189936ops    18988ops/s   0.0mb/s 108318.7ns/op [1232ns - 141395512ns]
closefile9           189936ops    18988ops/s   0.0mb/s    812.6ns/op [252ns - 4354983ns]
readfile9            189936ops    18988ops/s 292.8mb/s   8832.4ns/op [833ns - 68044345ns]
openfile9            189938ops    18988ops/s   0.0mb/s 109906.9ns/op [1193ns - 139108448ns]
closefile8           189941ops    18988ops/s   0.0mb/s    763.7ns/op [254ns - 4908510ns]
readfile8            189942ops    18988ops/s 292.6mb/s   7594.2ns/op [799ns - 32592912ns]
openfile8            189944ops    18988ops/s   0.0mb/s 109817.6ns/op [1267ns - 111241256ns]
closefile7           189945ops    18988ops/s   0.0mb/s    675.8ns/op [249ns - 4025095ns]
readfile7            189945ops    18988ops/s 292.3mb/s   9091.2ns/op [708ns - 31959881ns]
openfile7            189945ops    18988ops/s   0.0mb/s 109265.0ns/op [1270ns - 136534375ns]
closefile6           189948ops    18989ops/s   0.0mb/s    673.3ns/op [253ns - 2693913ns]
readfile6            189948ops    18989ops/s 292.0mb/s   7783.6ns/op [836ns - 44953094ns]
openfile6            189949ops    18989ops/s   0.0mb/s 112804.2ns/op [1261ns - 147303220ns]
closefile5           189950ops    18989ops/s   0.0mb/s    764.3ns/op [255ns - 10706883ns]
readfile5            189950ops    18989ops/s 292.8mb/s   8652.8ns/op [704ns - 45721496ns]
openfile5            189953ops    18989ops/s   0.0mb/s 113516.1ns/op [1162ns - 210810731ns]
closefile4           189956ops    18990ops/s   0.0mb/s   1045.2ns/op [257ns - 37629078ns]
readfile4            189957ops    18990ops/s 292.9mb/s   8355.0ns/op [792ns - 31705213ns]
openfile4            189958ops    18990ops/s   0.0mb/s 112730.7ns/op [1242ns - 139536141ns]
closefile3           189959ops    18990ops/s   0.0mb/s    868.7ns/op [250ns - 36158252ns]
readfile3            189959ops    18990ops/s 292.3mb/s   7875.5ns/op [830ns - 32419350ns]
openfile3            189962ops    18990ops/s   0.0mb/s 118282.6ns/op [1255ns - 140996866ns]
closefile2           189964ops    18990ops/s   0.0mb/s    936.9ns/op [254ns - 14905284ns]
readfile2            189964ops    18990ops/s 292.8mb/s  10555.6ns/op [828ns - 92038660ns]
openfile2            189968ops    18991ops/s   0.0mb/s 127443.4ns/op [1268ns - 140569603ns]
closefile1           189970ops    18991ops/s   0.0mb/s    775.6ns/op [265ns - 4180873ns]
readfile1            189971ops    18991ops/s 292.5mb/s   8378.8ns/op [835ns - 25106304ns]
openfile1            189971ops    18991ops/s   0.0mb/s 149491.7ns/op [1312ns - 180890887ns]
11.638: IO Summary: 5888571 ops 588669.421 ops/s 189890/18997 rd/wr 3073.6mb/s   0.2ms/op
21.691: parser_run Run took 20 seconds...
21.740: Per-Operation Breakdown
appendlog            178718ops    17779ops/s 139.0mb/s 481794.0ns/op [36ns - 190334481ns]
closefile10          178721ops    17779ops/s   0.0mb/s    773.1ns/op [256ns - 6916206ns]
readfile10           178721ops    17779ops/s 274.0mb/s   6647.8ns/op [796ns - 15745028ns]
openfile10           178726ops    17780ops/s   0.0mb/s 115780.4ns/op [1197ns - 166694406ns]
closefile9           178733ops    17780ops/s   0.0mb/s    693.0ns/op [253ns - 2998188ns]
readfile9            178734ops    17780ops/s 273.5mb/s   6795.6ns/op [748ns - 80119150ns]
openfile9            178735ops    17780ops/s   0.0mb/s 115301.7ns/op [1301ns - 139062205ns]
closefile8           178735ops    17780ops/s   0.0mb/s    777.0ns/op [252ns - 3351072ns]
readfile8            178734ops    17780ops/s 274.3mb/s   6458.5ns/op [809ns - 25234876ns]
openfile8            178735ops    17780ops/s   0.0mb/s 113249.2ns/op [1239ns - 168843280ns]
closefile7           178737ops    17781ops/s   0.0mb/s    727.1ns/op [249ns - 4645581ns]
readfile7            178738ops    17781ops/s 273.0mb/s   6567.7ns/op [838ns - 17035507ns]
openfile7            178748ops    17782ops/s   0.0mb/s 113540.9ns/op [1221ns - 167054179ns]
closefile6           178749ops    17782ops/s   0.0mb/s    771.5ns/op [248ns - 12798554ns]
readfile6            178749ops    17782ops/s 274.2mb/s   6684.5ns/op [840ns - 34462137ns]
openfile6            178751ops    17782ops/s   0.0mb/s 114286.8ns/op [1278ns - 139797450ns]
closefile5           178756ops    17783ops/s   0.0mb/s    879.2ns/op [256ns - 20142100ns]
readfile5            178756ops    17783ops/s 274.3mb/s   6492.5ns/op [856ns - 16980128ns]
openfile5            178758ops    17783ops/s   0.0mb/s 113294.8ns/op [1213ns - 122866177ns]
closefile4           178760ops    17783ops/s   0.0mb/s    907.5ns/op [256ns - 26217356ns]
readfile4            178759ops    17783ops/s 274.2mb/s   6286.2ns/op [758ns - 23717761ns]
openfile4            178761ops    17783ops/s   0.0mb/s 117096.5ns/op [1121ns - 171569114ns]
closefile3           178761ops    17783ops/s   0.0mb/s    747.4ns/op [254ns - 4793564ns]
readfile3            178761ops    17783ops/s 273.9mb/s   6670.2ns/op [738ns - 24937787ns]
openfile3            178767ops    17784ops/s   0.0mb/s 122746.6ns/op [1182ns - 96282064ns]
closefile2           178771ops    17784ops/s   0.0mb/s    770.7ns/op [251ns - 8501756ns]
readfile2            178771ops    17784ops/s 273.5mb/s   7181.0ns/op [770ns - 25629388ns]
openfile2            178775ops    17784ops/s   0.0mb/s 128252.8ns/op [1212ns - 109496432ns]
closefile1           178779ops    17785ops/s   0.0mb/s    808.5ns/op [262ns - 13515081ns]
readfile1            178778ops    17785ops/s 274.4mb/s   6400.9ns/op [845ns - 15555322ns]
openfile1            178780ops    17785ops/s   0.0mb/s 130267.0ns/op [1287ns - 162076464ns]
21.741: IO Summary: 5541257 ops 551240.084 ops/s 177819/17779 rd/wr 2878.5mb/s   0.2ms/op
31.743: parser_run Run took 30 seconds...
31.792: Per-Operation Breakdown
appendlog            174521ops    17449ops/s 136.3mb/s 671953.7ns/op [36ns - 219686519ns]
closefile10          174520ops    17449ops/s   0.0mb/s    756.6ns/op [257ns - 4288107ns]
readfile10           174522ops    17449ops/s 269.7mb/s   6512.9ns/op [812ns - 25900973ns]
openfile10           174523ops    17450ops/s   0.0mb/s 110369.6ns/op [1339ns - 109212085ns]
closefile9           174519ops    17449ops/s   0.0mb/s   1012.1ns/op [252ns - 44995049ns]
readfile9            174519ops    17449ops/s 267.8mb/s   6367.7ns/op [875ns - 18060811ns]
openfile9            174517ops    17449ops/s   0.0mb/s 113611.3ns/op [1350ns - 134661414ns]
closefile8           174517ops    17449ops/s   0.0mb/s    836.1ns/op [255ns - 7122174ns]
readfile8            174517ops    17449ops/s 268.5mb/s   7599.6ns/op [841ns - 128144461ns]
openfile8            174519ops    17449ops/s   0.0mb/s 110201.3ns/op [1292ns - 119902837ns]
closefile7           174522ops    17449ops/s   0.0mb/s    966.1ns/op [251ns - 12798882ns]
readfile7            174522ops    17449ops/s 269.9mb/s   6573.9ns/op [843ns - 20188983ns]
openfile7            174516ops    17449ops/s   0.0mb/s 109448.6ns/op [1278ns - 149035787ns]
closefile6           174518ops    17449ops/s   0.0mb/s    936.6ns/op [256ns - 34641757ns]
readfile6            174518ops    17449ops/s 269.4mb/s   7443.0ns/op [756ns - 75821289ns]
openfile6            174518ops    17449ops/s   0.0mb/s 113457.9ns/op [1373ns - 102593394ns]
closefile5           174513ops    17449ops/s   0.0mb/s    796.9ns/op [258ns - 5738318ns]
readfile5            174514ops    17449ops/s 268.7mb/s   6396.0ns/op [709ns - 29528924ns]
openfile5            174514ops    17449ops/s   0.0mb/s 114864.9ns/op [1332ns - 135017343ns]
closefile4           174514ops    17449ops/s   0.0mb/s    816.6ns/op [257ns - 7684215ns]
readfile4            174514ops    17449ops/s 268.0mb/s   6635.7ns/op [794ns - 53926307ns]
openfile4            174518ops    17449ops/s   0.0mb/s 120606.4ns/op [1303ns - 97271784ns]
closefile3           174522ops    17449ops/s   0.0mb/s   1169.9ns/op [249ns - 51442544ns]
readfile3            174522ops    17449ops/s 269.2mb/s   7255.2ns/op [869ns - 63105658ns]
openfile3            174520ops    17449ops/s   0.0mb/s 120636.2ns/op [1338ns - 127140013ns]
closefile2           174519ops    17449ops/s   0.0mb/s    795.5ns/op [256ns - 5367711ns]
readfile2            174519ops    17449ops/s 267.9mb/s   7672.3ns/op [852ns - 67766217ns]
openfile2            174517ops    17449ops/s   0.0mb/s 126320.4ns/op [1363ns - 110593301ns]
closefile1           174516ops    17449ops/s   0.0mb/s   1034.0ns/op [265ns - 16638772ns]
readfile1            174517ops    17449ops/s 269.0mb/s   7606.1ns/op [745ns - 22128503ns]
openfile1            174522ops    17449ops/s   0.0mb/s 123246.6ns/op [1473ns - 114032246ns]
31.792: IO Summary: 5410069 ops 540922.115 ops/s 174491/17449 rd/wr 2824.5mb/s   0.2ms/op
41.795: parser_run Run took 40 seconds...
41.844: Per-Operation Breakdown
appendlog            178050ops    17802ops/s 138.9mb/s 622261.6ns/op [34ns - 161795976ns]
closefile10          178050ops    17802ops/s   0.0mb/s    734.2ns/op [256ns - 4421668ns]
readfile10           178049ops    17802ops/s 273.8mb/s   6476.9ns/op [870ns - 36613061ns]
openfile10           178050ops    17802ops/s   0.0mb/s 112687.1ns/op [1347ns - 107364943ns]
closefile9           178054ops    17803ops/s   0.0mb/s    928.1ns/op [257ns - 11335716ns]
readfile9            178054ops    17803ops/s 274.6mb/s   6721.7ns/op [861ns - 80381022ns]
openfile9            178055ops    17803ops/s   0.0mb/s 113513.5ns/op [1356ns - 137239862ns]
closefile8           178054ops    17803ops/s   0.0mb/s   1287.8ns/op [256ns - 61908571ns]
readfile8            178054ops    17803ops/s 274.6mb/s   6623.9ns/op [822ns - 28744024ns]
openfile8            178055ops    17803ops/s   0.0mb/s 114311.4ns/op [1359ns - 129803685ns]
closefile7           178056ops    17803ops/s   0.0mb/s    721.7ns/op [258ns - 4177982ns]
readfile7            178056ops    17803ops/s 273.7mb/s   6305.7ns/op [856ns - 28745091ns]
openfile7            178055ops    17803ops/s   0.0mb/s 113778.1ns/op [1373ns - 124351499ns]
closefile6           178053ops    17803ops/s   0.0mb/s    740.2ns/op [262ns - 5740478ns]
readfile6            178053ops    17803ops/s 274.8mb/s   6939.2ns/op [886ns - 32949022ns]
openfile6            178053ops    17803ops/s   0.0mb/s 111094.8ns/op [1343ns - 91239589ns]
closefile5           178055ops    17803ops/s   0.0mb/s    749.5ns/op [258ns - 6497644ns]
readfile5            178054ops    17803ops/s 274.1mb/s   6797.2ns/op [850ns - 31093252ns]
openfile5            178053ops    17803ops/s   0.0mb/s 113664.2ns/op [1385ns - 93566612ns]
closefile4           178054ops    17803ops/s   0.0mb/s    720.0ns/op [258ns - 4890342ns]
readfile4            178054ops    17803ops/s 274.6mb/s   7996.4ns/op [875ns - 121246464ns]
openfile4            178056ops    17803ops/s   0.0mb/s 119789.3ns/op [1407ns - 117748285ns]
closefile3           178053ops    17803ops/s   0.0mb/s    829.7ns/op [260ns - 20071014ns]
