Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.004: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.004: Removing logfiles tree (if exists)
0.007: Pre-allocating directories in logfiles tree
0.007: Pre-allocating files in logfiles tree
0.011: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.011: Removing bigfileset tree (if exists)
0.287: Pre-allocating directories in bigfileset tree
0.290: Pre-allocating files in bigfileset tree
0.410: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
0.410: Population and pre-allocation of filesets completed
0.411: Starting 1 filereader instances
1.414: Running...and log for each ten seconds...
11.418: parser_run Run took 10 seconds...
11.469: Per-Operation Breakdown
appendlog            191591ops    19157ops/s 149.7mb/s 643469.6ns/op [33ns - 158331545ns]
closefile10          191495ops    19147ops/s   0.0mb/s    675.0ns/op [251ns - 3129751ns]
readfile10           191495ops    19147ops/s 295.2mb/s   6885.3ns/op [854ns - 32011037ns]
openfile10           191497ops    19147ops/s   0.0mb/s 110184.8ns/op [1309ns - 128865222ns]
closefile9           191500ops    19148ops/s   0.0mb/s    920.3ns/op [252ns - 29644602ns]
readfile9            191500ops    19148ops/s 295.6mb/s   6824.6ns/op [866ns - 17315424ns]
openfile9            191505ops    19148ops/s   0.0mb/s 112287.4ns/op [1293ns - 76553634ns]
closefile8           191505ops    19148ops/s   0.0mb/s    843.5ns/op [251ns - 30306139ns]
readfile8            191505ops    19148ops/s 295.2mb/s   6933.6ns/op [871ns - 24319919ns]
openfile8            191510ops    19149ops/s   0.0mb/s 109141.5ns/op [1256ns - 80857254ns]
closefile7           191514ops    19149ops/s   0.0mb/s    670.9ns/op [249ns - 5329101ns]
readfile7            191514ops    19149ops/s 294.1mb/s   7713.1ns/op [832ns - 36183242ns]
openfile7            191517ops    19149ops/s   0.0mb/s 113552.5ns/op [1294ns - 137789444ns]
closefile6           191521ops    19150ops/s   0.0mb/s    755.8ns/op [248ns - 4631730ns]
readfile6            191522ops    19150ops/s 295.0mb/s   6769.9ns/op [868ns - 38924398ns]
openfile6            191527ops    19150ops/s   0.0mb/s 112959.9ns/op [1249ns - 110834525ns]
closefile5           191532ops    19151ops/s   0.0mb/s    744.1ns/op [248ns - 11133022ns]
readfile5            191532ops    19151ops/s 295.7mb/s   6890.9ns/op [854ns - 19263914ns]
openfile5            191532ops    19151ops/s   0.0mb/s 115993.4ns/op [1318ns - 150296598ns]
