Filebench Version 1.5-alpha3
0.000: Allocated 173MB of shared memory
0.002: Web-server Version 3.1 personality successfully loaded
0.002: Populating and pre-allocating filesets
0.002: logfiles populated: 1 files, avg. dir. width = 20, avg. dir. depth = 0.0, 0 leafdirs, 0.002MB total size
0.002: Removing logfiles tree (if exists)
0.003: Pre-allocating directories in logfiles tree
0.003: Pre-allocating files in logfiles tree
0.007: bigfileset populated: 8000 files, avg. dir. width = 20, avg. dir. depth = 3.0, 0 leafdirs, 123.244MB total size
0.007: Removing bigfileset tree (if exists)
0.445: Pre-allocating directories in bigfileset tree
0.449: Pre-allocating files in bigfileset tree
0.590: Waiting for pre-allocation to finish (in case of a parallel pre-allocation)
0.590: Population and pre-allocation of filesets completed
0.591: Starting 1 filereader instances
1.594: Running...and log for each ten seconds...
11.598: parser_run Run took 10 seconds...
11.652: Per-Operation Breakdown
appendlog            192799ops    19279ops/s 150.8mb/s 398867.6ns/op [35ns - 166800413ns]
closefile10          192703ops    19269ops/s   0.0mb/s   1365.9ns/op [291ns - 23397607ns]
readfile10           192704ops    19269ops/s 297.0mb/s   9876.5ns/op [1173ns - 58937867ns]
openfile10           192709ops    19270ops/s   0.0mb/s 117568.8ns/op [1543ns - 50267440ns]
closefile9           192713ops    19270ops/s   0.0mb/s   1239.7ns/op [290ns - 23570762ns]
readfile9            192714ops    19270ops/s 296.6mb/s   8796.2ns/op [1131ns - 10673462ns]
openfile9            192718ops    19270ops/s   0.0mb/s 121754.6ns/op [1617ns - 105847027ns]
closefile8           192726ops    19271ops/s   0.0mb/s   1136.8ns/op [296ns - 5466081ns]
readfile8            192727ops    19271ops/s 295.7mb/s   9553.0ns/op [1068ns - 22210445ns]
openfile8            192732ops    19272ops/s   0.0mb/s 118935.7ns/op [1614ns - 71084555ns]
closefile7           192737ops    19272ops/s   0.0mb/s   1327.1ns/op [298ns - 7619436ns]
readfile7            192737ops    19272ops/s 296.1mb/s   8932.0ns/op [1147ns - 37147001ns]
openfile7            192738ops    19272ops/s   0.0mb/s 118266.9ns/op [1486ns - 72757422ns]
closefile6           192741ops    19273ops/s   0.0mb/s   1212.3ns/op [302ns - 5571874ns]
readfile6            192742ops    19273ops/s 296.8mb/s   9341.9ns/op [1119ns - 26709617ns]
openfile6            192746ops    19273ops/s   0.0mb/s 123102.3ns/op [1680ns - 129817405ns]
closefile5           192752ops    19274ops/s   0.0mb/s   1128.6ns/op [297ns - 7821609ns]
readfile5            192752ops    19274ops/s 297.0mb/s   9437.4ns/op [972ns - 30113179ns]
openfile5            192753ops    19274ops/s   0.0mb/s 119883.8ns/op [1746ns - 70344668ns]
closefile4           192759ops    19275ops/s   0.0mb/s   1122.4ns/op [330ns - 5366358ns]
readfile4            192759ops    19275ops/s 298.1mb/s   8750.8ns/op [1135ns - 6990686ns]
openfile4            192763ops    19275ops/s   0.0mb/s 120981.8ns/op [1720ns - 65291597ns]
closefile3           192767ops    19275ops/s   0.0mb/s   1166.6ns/op [294ns - 5824277ns]
readfile3            192768ops    19275ops/s 297.7mb/s   9771.7ns/op [1149ns - 53100806ns]
openfile3            192772ops    19276ops/s   0.0mb/s 127322.6ns/op [1613ns - 166608294ns]
closefile2           192774ops    19276ops/s   0.0mb/s   1146.9ns/op [291ns - 4680908ns]
readfile2            192774ops    19276ops/s 297.1mb/s   9418.8ns/op [1052ns - 18283253ns]
openfile2            192781ops    19277ops/s   0.0mb/s 132388.8ns/op [1728ns - 166358584ns]
closefile1           192787ops    19277ops/s   0.0mb/s   1329.4ns/op [297ns - 5452487ns]
readfile1            192787ops    19277ops/s 297.2mb/s  10641.0ns/op [1117ns - 36460988ns]
